Core,Subst,chembl_id
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],[*:1].C[*:2].ClC1CC([*:3])C1.[*:4],CHEMBL4435922_CHEMBL4446355
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],[*:1].C[*:2].C1CC1[*:3].[*:4],CHEMBL4474903
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],[*:1].C[*:2].c1ccc(C2CC2[*:3])cc1.[*:4],CHEMBL3219237_CHEMBL4442468
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],[*:1].C[*:2].O=C1CCC([*:3])C1.[*:4],CHEMBL4571942
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],[*:1].C[*:2].C1COC([*:3])C1.[*:4],CHEMBL4441042
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],[*:1].C[*:2].C1CCC([*:3])C1.[*:4],CHEMBL4574237
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],[*:1].C[*:2].C1CC1C[*:3].[*:4],CHEMBL4434855
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],[*:1].C[*:2].C1CC([*:3])C1.[*:4],CHEMBL4561291
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],[*:1].C[*:2].O=C1CCCN1C[*:3].[*:4],CHEMBL4566059
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],[*:1].C[*:2].FC(F)(F)C1([*:3])CC1.[*:4],CHEMBL4454724
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],[*:1].C[*:2].Fc1ccc(C[*:3])cc1.[*:4],CHEMBL1271554
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],[*:1].C[*:2].c1ccc(C[*:3])cc1.[*:4],CHEMBL3218974
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],[*:1].C[*:2].c1ccc2oc([*:3])cc2c1.[*:4],CHEMBL1271663
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],[*:1].C[*:2].Cc1ccc([*:3])cc1F.[*:4],CHEMBL1271555
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],[*:1].C[*:2].Fc1ccc([*:3])cc1.[*:4],CHEMBL3219238
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],[*:1].C[*:2].c1ccc([*:3])cc1.[*:4],CHEMBL3218973
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],[*:1].C[*:2].c1ccc([*:3])nc1.[*:4],CHEMBL4475119
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],[*:1].C[*:2].c1coc([*:3])c1.[*:4],CHEMBL1271777
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],[*:1].C[*:2].C[*:3].[*:4],CHEMBL1773425
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],[*:1].C[*:2].c1cc([*:3])co1.[*:4],CHEMBL4555253
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],[*:1].c1ccc(C[*:2])cc1.C1CC1[*:3].[*:4],CHEMBL4546015
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],[*:1].CC(=O)C[*:2].C[*:3].C[*:4],CHEMBL3394097
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],[*:1].C[*:2].C[*:3].C=CCOCC[*:4],CHEMBL223645
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],[*:1].O=C(O)C=C[*:2].C[*:3].C[*:4],CHEMBL3394100
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],[*:1].C[*:2].C[*:3].C#CCOCC[*:4],CHEMBL221508
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],[*:1].O=C(O)C=C[*:2].C[*:3].C1CCC([*:4])C1,CHEMBL3394104
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],[*:1].O=C(O)C=C[*:2].C[*:3].C1CC([*:4])C1,CHEMBL3394103
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],[*:1].O=C(O)C=C[*:2].C[*:3].C1CC1[*:4],CHEMBL3394102
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],[*:1].O=C(O)C=C[*:2].C[*:3].C1CC1C[*:4],CHEMBL3394106_CHEMBL3394117
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],[*:1].O=C(O)C[*:2].C[*:3].C[*:4],CHEMBL3394096
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],[*:1].CN(C)C(=O)C[*:2].C[*:3].C[*:4],CHEMBL3394095
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],[*:1].O=C(O)CC[*:2].C[*:3].C[*:4],CHEMBL3394098
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],[*:1].O=C(O)C=C[*:2].C[*:3].OCC(O)C[*:4],CHEMBL3394109
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],[*:1].CCOC(=O)C=C[*:2].C[*:3].C1CC1[*:4],CHEMBL3394114
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],[*:1].COC(=O)C[*:2].C[*:3].C[*:4],CHEMBL3394094
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],[*:1].C[*:2].C[*:3].COC(C[*:4])OC,CHEMBL374756
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],[*:1].C[*:2].C[*:3].COCCC[*:4],CHEMBL222920
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],[*:1].C[*:2].C[*:3].COCC[*:4],CHEMBL426183
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],[*:1].C[*:2].C1CC1[*:3].C[*:4],CHEMBL1272270
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],[*:1].C[*:2].C[*:3].CSCC[*:4],CHEMBL376608
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],[*:1].C[*:2].c1ccc(C2CC2[*:3])cc1.C[*:4],CHEMBL3218970
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],[*:1].C[*:2].c1ccc2oc([*:3])cc2c1.C[*:4],CHEMBL3218971
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],[*:1].C[*:2].Fc1ccc(C[*:3])cc1.C[*:4],CHEMBL1272216
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],[*:1].C[*:2].c1ccc(C[*:3])cc1.C[*:4],CHEMBL3218967
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],[*:1].C[*:2].Fc1ccc([*:3])cc1.C[*:4],CHEMBL3218972
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],[*:1].C[*:2].c1ccc([*:3])cc1.C[*:4],CHEMBL3218966
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],[*:1].C[*:2].Cc1ccc([*:3])cc1F.C[*:4],CHEMBL3218969
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],[*:1].C[*:2].c1coc([*:3])c1.C[*:4],CHEMBL3218968
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],[*:1].C[*:2].C[*:3].CC1(C)OCC(C[*:4])O1,CHEMBL225458
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],[*:1].C[*:2].C[*:3].CN(C)CC[*:4],CHEMBL373808
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],[*:1].C[*:2].C[*:3].C(CN1CCOCC1)C[*:4],CHEMBL376486
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],[*:1].C[*:2].C[*:3].C1CN(CC[*:4])CCO1,CHEMBL387551
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],[*:1].C[*:2].C[*:3].C1CCN(CC[*:4])CC1,CHEMBL221568
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],[*:1].C[*:2].C[*:3].CC(O)C[*:4],CHEMBL225174
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],[*:1].C[*:2].C[*:3].OCC[*:4],CHEMBL373807
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],[*:1].C[*:2].C[*:3].OCCC[*:4],CHEMBL374531
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],[*:1].C[*:2].C[*:3].CC(=O)NCC[*:4],CHEMBL222227
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],[*:1].C[*:2].C[*:3].OCCOCC[*:4],CHEMBL427104
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],C[*:1].[O-][*:2].C1CC1[*:3].[*:4],CHEMBL4589431
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],C[*:1].[O-][*:2].C1CC([*:3])C1.[*:4],CHEMBL4449570
O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+]([*:1])[*:2])n2[*:4])ccn1)[*:3],C[*:1].[O-][*:2].C[*:3].C[*:4],CHEMBL1773422_CHEMBL1773423
O=C(C[*:2])Nc1cc(-c2c(-c3ccc(F)cc3)nc(SC[*:1])n2[*:3])ccn1,COc1cc([*:2])cc(OC)c1OC.[*:1].[*:3],CHEMBL4513323
O=C(C[*:2])Nc1cc(-c2c(-c3ccc(F)cc3)nc(SC[*:1])n2[*:3])ccn1,FC(F)(F)c1ccc([*:2])cc1.[*:1].[*:3],CHEMBL4555766
O=C(C[*:2])Nc1cc(-c2c(-c3ccc(F)cc3)nc(SC[*:1])n2[*:3])ccn1,FC(F)(F)c1ccc(C[*:2])cc1.[*:1].[*:3],CHEMBL4518955
O=C(C[*:2])Nc1cc(-c2c(-c3ccc(F)cc3)nc(SC[*:1])n2[*:3])ccn1,C[*:3].C[S+]([O-])c1ccc([*:1])cc1.[*:2],CHEMBL387154
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SC[*:3])n2CC([*:1])[*:2])ccn1,[*:1].C#CCO[*:2].C[S+]([O-])c1ccc([*:3])cc1,CHEMBL225101
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SC[*:3])n2CC([*:1])[*:2])ccn1,[*:1].OC[*:2].O=C(C[*:3])N1CCOCC1,CHEMBL374485
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SC[*:3])n2CC([*:1])[*:2])ccn1,[*:1].O[*:2].O=C(C[*:3])N1CCOCC1,CHEMBL225548
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SC[*:3])n2CC([*:1])[*:2])ccn1,[*:1].O[*:2].O=C(CC[*:3])N1CCOCC1,CHEMBL389266
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SC[*:3])n2CC([*:1])[*:2])ccn1,[*:1].O[*:2].C[S+]([O-])c1ccc([*:3])cc1,CHEMBL373913
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SC[*:3])n2CC([*:1])[*:2])ccn1,[*:1].COC[*:2].C[S+]([O-])c1ccc([*:3])cc1,CHEMBL222339
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SC[*:3])n2CC([*:1])[*:2])ccn1,[*:1].CO[*:2].O=C(C[*:3])N1CCOCC1,CHEMBL221985
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SC[*:3])n2CC([*:1])[*:2])ccn1,[*:1].CO[*:2].C[S+]([O-])c1ccc([*:3])cc1,CHEMBL374762
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SC[*:3])n2CC([*:1])[*:2])ccn1,[*:1].CS[*:2].C[S+]([O-])c1ccc([*:3])cc1,CHEMBL222051
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SC[*:3])n2CC([*:1])[*:2])ccn1,CO[*:1].CO[*:2].O=C(O)C[*:3],CHEMBL3394099
