Core,Subst,chembl_id
O=C(C[*:1])Nc1ccc(-c2nc(Nc3ccc([*:2])c([*:3])c3)ncc2[*:4])cc1,O=C(CCCCCCO[*:2])NO.[*:1].[*:3].[*:4],CHEMBL4283921
O=C(C[*:1])Nc1ccc(-c2nc(Nc3ccc([*:2])c([*:3])c3)ncc2[*:4])cc1,O=C(CCCCCO[*:2])NO.[*:1].[*:3].[*:4],CHEMBL4290748
O=C(C[*:1])Nc1ccc(-c2nc(Nc3ccc([*:2])c([*:3])c3)ncc2[*:4])cc1,COC(=O)CCCCCCO[*:2].[*:1].[*:3].[*:4],CHEMBL4282877
O=C(C[*:1])Nc1ccc(-c2nc(Nc3ccc([*:2])c([*:3])c3)ncc2[*:4])cc1,O=C(CCCCCO[*:3])NO.[*:1].[*:2].[*:4],CHEMBL4280540
O=C(C[*:1])Nc1ccc(-c2nc(Nc3ccc([*:2])c([*:3])c3)ncc2[*:4])cc1,O=C(CCCCC(=O)N[*:3])NO.[*:1].[*:2].[*:4],CHEMBL4284388
O=C(C[*:1])Nc1ccc(-c2nc(Nc3ccc([*:2])c([*:3])c3)ncc2[*:4])cc1,O=C(CCCCCCO[*:3])NO.[*:1].[*:2].[*:4],CHEMBL4294153
O=C(C[*:1])Nc1ccc(-c2nc(Nc3ccc([*:2])c([*:3])c3)ncc2[*:4])cc1,O=C(CCCCC[*:1])NO.[*:2].[*:3].[*:4],CHEMBL4278951
O=C(C[*:1])Nc1ccc(-c2nc(Nc3ccc([*:2])c([*:3])c3)ncc2[*:4])cc1,C[*:4].O=C(CCCCCO[*:2])NO.[*:1].[*:3],CHEMBL4280050
CC(=O)N1c2ccc(NC(=O)CCCCCCC(=O)NO)cc2C(N[*:1])CC1C,c1ccc([*:1])cc1,CHEMBL3220925
CC(=O)N1c2ccc(NC(=O)CCCCCCC(=O)NO)cc2C(N[*:1])CC1C,CC(C)OC(=O)[*:1],CHEMBL3220923
CC(=O)Nc1ccc(-c2nc(Nc3cccc(OCCCCCC[*:1])c3)ncc2[*:2])cc1,O=C(C[*:1])NO.[*:2],CHEMBL4278591
CC(=O)Nc1ccc(-c2nc(Nc3cccc(OCCCCCC[*:1])c3)ncc2[*:2])cc1,C[*:2].O=C(C[*:1])NO,CHEMBL4290689
CC(=O)Nc1ccc(-c2nc(Nc3cccc(OCCCCCC[*:1])c3)ncc2[*:2])cc1,C[*:2].O=C(NO)[*:1],CHEMBL4295224
O=C(NC(CCCCCS[*:1])C(=O)Nc1cccc2cccnc12)OCc1ccccc1,CC(=O)[*:1],CHEMBL4551751
O=C(NC(CCCCCS[*:1])C(=O)Nc1cccc2cccnc12)OCc1ccccc1,COCCOCC(=O)[*:1],CHEMBL4593341
O=C(NC(CCCCCS[*:1])C(=O)Nc1cccc2cccnc12)OCc1ccccc1,OCCS[*:1],CHEMBL4438404
O=C(NO)c1ccc2c(c1)CCN(C(=O)[*:1])C2,CC(C)(C)[*:1],CHEMBL2431902
O=C(NO)c1ccc2c(c1)CCN(C(=O)[*:1])C2,Cn1cccc1[*:1],CHEMBL2431901
O=C(NO)c1ccc2c(c1)CCN(C(=O)[*:1])C2,C1CCCC([*:1])CC1,CHEMBL2431905
O=C(NO)c1ccc2c(c1)CCN(C(=O)[*:1])C2,C1CCC([*:1])CC1,CHEMBL2431903
O=C(NO)c1ccc2c(c1)CCCN(C(=O)[*:1])C2,CC(C)(C)[*:1],CHEMBL2431913
O=C(NO)c1ccc2c(c1)CCCN(C(=O)[*:1])C2,Cn1cccc1[*:1],CHEMBL2431912
O=C(NO)c1ccc2c(c1)CCCN(C(=O)[*:1])C2,C1CCCC([*:1])CC1,CHEMBL2431914
O=C(NCCCCCC[*:1])c1c([*:5])c(-c2cc([*:3])c([*:2])c([*:4])c2)nn1[*:6],S[*:1].[*:2].[*:3].[*:4].[*:5].[*:6],CHEMBL3759791
O=C(NCCCCCC[*:1])c1c([*:5])c(-c2cc([*:3])c([*:2])c([*:4])c2)nn1[*:6],CO[*:2].S[*:1].[*:3].[*:4].[*:5].[*:6],CHEMBL3760046
O=C(NCCCCCC[*:1])c1c([*:5])c(-c2cc([*:3])c([*:2])c([*:4])c2)nn1[*:6],S[*:1].c1ccc([*:2])cc1.[*:3].[*:4].[*:5].[*:6],CHEMBL3758334
O=C(NCCCCCC[*:1])c1c([*:5])c(-c2cc([*:3])c([*:2])c([*:4])c2)nn1[*:6],F[*:2].S[*:1].[*:3].[*:4].[*:5].[*:6],CHEMBL3758444
O=C(NCCCCCC[*:1])c1c([*:5])c(-c2cc([*:3])c([*:2])c([*:4])c2)nn1[*:6],CC(=O)S[*:1].C[*:6].F[*:2].[*:3].[*:4].[*:5],CHEMBL3759869
O=C(NCCCCCC[*:1])c1c([*:5])c(-c2cc([*:3])c([*:2])c([*:4])c2)nn1[*:6],CC(C)[*:6].F[*:2].S[*:1].[*:3].[*:4].[*:5],CHEMBL3759007
O=C(NCCCCCC[*:1])c1c([*:5])c(-c2cc([*:3])c([*:2])c([*:4])c2)nn1[*:6],CC[*:6].F[*:2].S[*:1].[*:3].[*:4].[*:5],CHEMBL3758243
O=C(NCCCCCC[*:1])c1c([*:5])c(-c2cc([*:3])c([*:2])c([*:4])c2)nn1[*:6],C[*:6].F[*:2].S[*:1].[*:3].[*:4].[*:5],CHEMBL3758985
O=C(NCCCCCC[*:1])c1c([*:5])c(-c2cc([*:3])c([*:2])c([*:4])c2)nn1[*:6],F[*:2].OCCCC[*:6].S[*:1].[*:3].[*:4].[*:5],CHEMBL3758692
O=C(NCCCCCC[*:1])c1c([*:5])c(-c2cc([*:3])c([*:2])c([*:4])c2)nn1[*:6],F[*:2].OCCC[*:6].S[*:1].[*:3].[*:4].[*:5],CHEMBL3758842
O=C(NCCCCCC[*:1])c1c([*:5])c(-c2cc([*:3])c([*:2])c([*:4])c2)nn1[*:6],F[*:2].OCC[*:6].S[*:1].[*:3].[*:4].[*:5],CHEMBL3758642
O=C(NCCCCCC[*:1])c1c([*:5])c(-c2cc([*:3])c([*:2])c([*:4])c2)nn1[*:6],F[*:2].O=C(O)C[*:6].S[*:1].[*:3].[*:4].[*:5],CHEMBL3759067
O=C(NCCCCCC[*:1])c1c([*:5])c(-c2cc([*:3])c([*:2])c([*:4])c2)nn1[*:6],F[*:2].O=C(O)CC[*:6].S[*:1].[*:3].[*:4].[*:5],CHEMBL3759543
O=C(NCCCCCC[*:1])c1c([*:5])c(-c2cc([*:3])c([*:2])c([*:4])c2)nn1[*:6],F[*:2].O=C(O)CCC[*:6].S[*:1].[*:3].[*:4].[*:5],CHEMBL3758354
O=C(NCCCCCC[*:1])c1c([*:5])c(-c2cc([*:3])c([*:2])c([*:4])c2)nn1[*:6],CO[*:2].CO[*:4].S[*:1].[*:3].[*:5].[*:6],CHEMBL3760115
O=C(NCCCCCC[*:1])c1c([*:5])c(-c2cc([*:3])c([*:2])c([*:4])c2)nn1[*:6],C[*:5].F[*:2].S[*:1].[*:3].[*:4].[*:6],CHEMBL3759139
O=C(NCCCCCC[*:1])c1c([*:5])c(-c2cc([*:3])c([*:2])c([*:4])c2)nn1[*:6],CO[*:3].CO[*:2].CO[*:4].S[*:1].[*:5].[*:6],CHEMBL3759998
O=C(NCCCCCC[*:1])c1c([*:5])c(-c2cc([*:3])c([*:2])c([*:4])c2)nn1[*:6],C[*:5].F[*:2].OCCC[*:6].S[*:1].[*:3].[*:4],CHEMBL3758443
O=C(NO)c1cc2c(s1)CN(C(=O)[*:1])CC2,CC(C)(C)[*:1],CHEMBL2431917
O=C(NO)c1cc2c(s1)CN(C(=O)[*:1])CC2,Cn1cccc1[*:1],CHEMBL2431916
O=C(NO)c1cc2c(s1)CN(C(=O)[*:1])CC2,C1CCC([*:1])CC1,CHEMBL2431918
O=C(NO)c1ccc2c(c1)CN(C(=O)[*:1])C2,CC(C)(C)[*:1],CHEMBL2431907
O=C(NO)c1ccc2c(c1)CN(C(=O)[*:1])C2,Cn1cccc1[*:1],CHEMBL2431906
O=C(NO)c1ccc(CNC(=O)[*:1])cc1,CC(C)(C)[*:1],CHEMBL2431863
O=C(NO)c1ccc(CNC(=O)[*:1])cc1,Cn1cccc1[*:1],CHEMBL2431862
O=C(NO)c1ccc(CNC(=O)[*:1])cc1,C1CCC([*:1])CC1,CHEMBL2431864
O=C(NO)c1ccc2c(c1)CCN(C(=O)[*:1])CC2,CC(C)(C)[*:1],CHEMBL2431909
O=C(NO)c1ccc2c(c1)CCN(C(=O)[*:1])CC2,Cn1cccc1[*:1],CHEMBL2431908
O=C(NO)c1ccc2c(c1)CCN(C(=O)[*:1])CC2,C1CCCC([*:1])CC1,CHEMBL2431910
O=C(NO)c1cc2c(s1)CCN(C(=O)[*:1])C2,CC(C)(C)[*:1],CHEMBL2431920
O=C(NO)c1cc2c(s1)CCN(C(=O)[*:1])C2,Cn1cccc1[*:1],CHEMBL2431919
O=C(NO)c1cc2c(s1)CCN(C(=O)[*:1])C2,C1CCC([*:1])CC1,CHEMBL2431921
CC(C)(C)OC(=O)NC(CCCCC[*:1])C(=O)N[*:2],C1CCC([*:2])C1.O[*:1],CHEMBL1289498
CC(C)(C)OC(=O)NC(CCCCC[*:1])C(=O)N[*:2],C1CCC([*:2])CC1.S[*:1],CHEMBL209551
CC(C)(C)OC(=O)NC(CCCCC[*:1])C(=O)N[*:2],C1CCCC([*:2])CC1.S[*:1],CHEMBL379049
O=C(CCCCCC(NC(=O)[*:1])C(=O)NC1CCCC1)NO,CC(C)(C)O[*:1],CHEMBL1289931
O=C(CCCCCC(NC(=O)[*:1])C(=O)NC1CCCC1)NO,O=C1CCCC([*:1])N1,CHEMBL3098697
O=C(CCCCN1C(=O)C([*:1])N=C(c2ccccc2)c2ccccc21)NO,CC(C)(C)OC(=O)C[*:1],CHEMBL4064784
O=C(CCCCN1C(=O)C([*:1])N=C(c2ccccc2)c2ccccc21)NO,CC(C)(C)OC(=O)CC[*:1],CHEMBL4072356
O=C(CCCCN1C(=O)C([*:1])N=C(c2ccccc2)c2ccccc21)NO,CC(C)(C)OC[*:1],CHEMBL4071741
O=C(CCCCN1C(=O)C([*:1])N=C(c2ccccc2)c2ccccc21)NO,CC(C)(C)SC[*:1],CHEMBL4060342
O=C(CCCCN1C(=O)C([*:1])N=C(c2ccccc2)c2ccccc21)NO,CC(C)[*:1],CHEMBL4069885
O=C(CCCCN1C(=O)C([*:1])N=C(c2ccccc2)c2ccccc21)NO,CC(C)(C)Oc1ccc(C[*:1])cc1,CHEMBL4070647
O=C(CCCCN1C(=O)C([*:1])N=C(c2ccccc2)c2ccccc21)NO,CC(C)(C)OC(=O)NCCCC[*:1],CHEMBL4073372
O=C(CCCCN1C(=O)C([*:1])N=C(c2ccccc2)c2ccccc21)NO,CC(C)C[*:1],CHEMBL4079790
O=C(CCCCN1C(=O)C([*:1])N=C(c2ccccc2)c2ccccc21)NO,CC(OCc1ccccc1)[*:1],CHEMBL4082254
O=C(CCCCN1C(=O)C([*:1])N=C(c2ccccc2)c2ccccc21)NO,C[*:1],CHEMBL4069031
O=C(CCCCN1C(=O)C([*:1])N=C(c2ccccc2)c2ccccc21)NO,CCC(C)[*:1],CHEMBL4061222_CHEMBL4097820
O=C(CCCCN1C(=O)C([*:1])N=C(c2ccccc2)c2ccccc21)NO,CSCC[*:1],CHEMBL4072618
O=C(CCCCN1C(=O)C([*:1])N=C(c2ccccc2)c2ccccc21)NO,NC(=O)C[*:1],CHEMBL4072925
O=C(CCCCN1C(=O)C([*:1])N=C(c2ccccc2)c2ccccc21)NO,NC(=O)CC[*:1],CHEMBL4061157
O=C(CCCCN1C(=O)C([*:1])N=C(c2ccccc2)c2ccccc21)NO,N=C(N)NCCC[*:1],CHEMBL4063967
O=C(CCCCN1C(=O)C([*:1])N=C(c2ccccc2)c2ccccc21)NO,OC[*:1],CHEMBL4085884
O=C(CCCCN1C(=O)C([*:1])N=C(c2ccccc2)c2ccccc21)NO,SC[*:1],CHEMBL4084736
O=C(CCCCN1C(=O)C([*:1])N=C(c2ccccc2)c2ccccc21)NO,c1ccc2[nH]c(C[*:1])cc2c1,CHEMBL4063279
O=C(CCCCN1C(=O)C([*:1])N=C(c2ccccc2)c2ccccc21)NO,O=C(CC[*:1])NO,CHEMBL4095398
O=C(CCCCN1C(=O)C([*:1])N=C(c2ccccc2)c2ccccc21)NO,c1ncc(C[*:1])[nH]1,CHEMBL4072557
O=C(CCCCN1C(=O)C([*:1])N=C(c2ccccc2)c2ccccc21)NO,c1ccc(C[*:1])cc1,CHEMBL4091540
O=C(CCCCN1C(=O)C([*:1])N=C(c2ccccc2)c2ccccc21)NO,Oc1ccc(C[*:1])cc1,CHEMBL4083033
O=C(NO)c1ccc(CN2c3ccccc3NC(=O)C2C[*:1])cc1,CC(C)(C)OC(=O)NCCC[*:1],CHEMBL480729
O=C(NO)c1ccc(CN2c3ccccc3NC(=O)C2C[*:1])cc1,CC(C)(C)Oc1ccc([*:1])cc1,CHEMBL521431
O=C(NO)c1ccc(CN2c3ccccc3NC(=O)C2C[*:1])cc1,c1ccc(C[*:1])cc1,CHEMBL482358
O=C(NO)c1ccc(CN2c3ccccc3NC(=O)C2C[*:1])cc1,Oc1ccc([*:1])cc1,CHEMBL481538
O=C(NO)c1ccc(CN2c3ccccc3NC(=O)C2C[*:1])cc1,Fc1ccc([*:1])cc1F,CHEMBL481018
O=C(NO)c1ccc(CN2c3ccccc3NC(=O)C2C[*:1])cc1,c1csc([*:1])c1,CHEMBL518957_CHEMBL519943
CC(OC(=O)Nc1cccc(-c2csc(NC(=O)CCCCCC(=O)N[*:1])n2)c1)([*:2])[*:3],O[*:1].[*:2].[*:3],CHEMBL4464421
CC(OC(=O)Nc1cccc(-c2csc(NC(=O)CCCCCC(=O)N[*:1])n2)c1)([*:2])[*:3],C[*:2].C[*:3].Nc1ccccc1[*:1],CHEMBL4545091
O=C(C=Cc1ccc2c(c1)C(=O)N(Cc1ccc([*:1])cc1)C2)NO,[*:1],CHEMBL247217
O=C(C=Cc1ccc2c(c1)C(=O)N(Cc1ccc([*:1])cc1)C2)NO,CC(C)(C)[*:1],CHEMBL247218
O=C(C=Cc1ccc2c(c1)C(=O)N(Cc1ccc([*:1])cc1)C2)NO,c1cncc([*:1])c1,CHEMBL247654
O=C(C=Cc1ccc2c(c1)C(=O)N(Cc1ccc([*:1])cc1)C2)NO,c1ccc([*:1])cc1,CHEMBL247653
O=C(NO)c1cnc(NC(c2ccccc2)([*:1])[*:2])c(F)c1,C1CC1[*:1].[*:2],CHEMBL4748025
O=C(NO)c1cnc(NC(c2ccccc2)([*:1])[*:2])c(F)c1,C[*:1].C[*:2],CHEMBL4762877
O=C(NO)c1cnc(NC(c2ccccn2)([*:1])[*:2])c(F)c1,C1CC1[*:1].[*:2],CHEMBL4756236
O=C(NO)c1cnc(NC(c2ccccn2)([*:1])[*:2])c(F)c1,C[*:1].C[*:2],CHEMBL4777764
O=C(C(c1ccc([*:1])cc1)[*:5])N(c1cc([*:3])c([*:2])cc1[*:4])[*:6],CC(C)[*:5].O=C(NO)[*:2].[*:1].[*:3].[*:4].[*:6],CHEMBL191091_CHEMBL191482
O=C(C(c1ccc([*:1])cc1)[*:5])N(c1cc([*:3])c([*:2])cc1[*:4])[*:6],CO[*:4].O=C(NO)[*:3].[*:1].[*:2].[*:5].[*:6],CHEMBL3799265
O=C(C(c1ccc([*:1])cc1)[*:5])N(c1cc([*:3])c([*:2])cc1[*:4])[*:6],O=C(NO)[*:1].OCC[*:6].[*:2].[*:3].[*:4].[*:5],CHEMBL4066043
CC(C)C(NC(=O)c1csc(-c2csc([*:1])n2)n1)C(=O)OCC=CCCS,[*:1],CHEMBL3287008
CC(C)C(NC(=O)c1csc(-c2csc([*:1])n2)n1)C(=O)OCC=CCCS,C[*:1],CHEMBL3287010
CC(C)C1NC(=O)C2(C)CSC(=N2)c2csc(n2)CNC(=O)C([*:2])([*:3])C(C(=CCCS)[*:1])NC1=O,[*:1].[*:2].[*:3],CHEMBL3593407
CC(C)C1NC(=O)C2(C)CSC(=N2)c2csc(n2)CNC(=O)C([*:2])([*:3])C(C(=CCCS)[*:1])NC1=O,F[*:1].[*:2].[*:3],CHEMBL4446027
CC(C)C1NC(=O)C2(C)CSC(=N2)c2csc(n2)CNC(=O)C([*:2])([*:3])C(C(=CCCS)[*:1])NC1=O,F[*:2].F[*:3].[*:1],CHEMBL4516759
CC(C)C1NC(=O)C2(C)CSC(=N2)c2csc(n2)CNC(=O)CC(C(=C(C(CS)([*:3])[*:4])[*:1])[*:2])OC1=O,[*:1].[*:2].[*:3].[*:4],CHEMBL1796689_CHEMBL3593247
CC(C)C1NC(=O)C2(C)CSC(=N2)c2csc(n2)CNC(=O)CC(C(=C(C(CS)([*:3])[*:4])[*:1])[*:2])OC1=O,F[*:2].[*:1].[*:3].[*:4],CHEMBL4529140_CHEMBL4574424
CC(C)C1NC(=O)C2(C)CSC(=N2)c2csc(n2)CNC(=O)CC(C(=C(C(CS)([*:3])[*:4])[*:1])[*:2])OC1=O,F[*:1].[*:2].[*:3].[*:4],CHEMBL4441774
CC(C)C1NC(=O)C2(C)CSC(=N2)c2csc(n2)CNC(=O)CC(C(=C(C(CS)([*:3])[*:4])[*:1])[*:2])OC1=O,F[*:3].F[*:4].[*:1].[*:2],CHEMBL4467713
O=C(C=Cc1ccc(CN(Cc2ccc([*:3])cc2)C(C([*:1])[*:2])[*:4])o1)NO,[*:1].[*:2].[*:3].C[*:4],CHEMBL2413318
O=C(C=Cc1ccc(CN(Cc2ccc([*:3])cc2)C(C([*:1])[*:2])[*:4])o1)NO,[*:1].CC[*:2].[*:3].[*:4],CHEMBL2413319
O=C(C=Cc1ccc(CN(Cc2ccc([*:3])cc2)C(C([*:1])[*:2])[*:4])o1)NO,[*:1].C[*:2].[*:3].[*:4],CHEMBL2413317
O=C(C=Cc1ccc(CN(Cc2ccc([*:3])cc2)C(C([*:1])[*:2])[*:4])o1)NO,[*:1].Cc1ccc(OC[*:2])cc1.[*:3].[*:4],CHEMBL2413296
O=C(C=Cc1ccc(CN(Cc2ccc([*:3])cc2)C(C([*:1])[*:2])[*:4])o1)NO,[*:1].Cc1ccc(OCC[*:2])cc1.[*:3].[*:4],CHEMBL2413298
O=C(C=Cc1ccc(CN(Cc2ccc([*:3])cc2)C(C([*:1])[*:2])[*:4])o1)NO,[*:1].Cc1ccc(O[*:2])cc1.[*:3].[*:4],CHEMBL2413294
O=C(C=Cc1ccc(CN(Cc2ccc([*:3])cc2)C(C([*:1])[*:2])[*:4])o1)NO,[*:1].O[*:2].[*:3].[*:4],CHEMBL2413292
O=C(C=Cc1ccc(CN(Cc2ccc([*:3])cc2)C(C([*:1])[*:2])[*:4])o1)NO,[*:1].c1ccc(OC[*:2])cc1.[*:3].[*:4],CHEMBL2413295
O=C(C=Cc1ccc(CN(Cc2ccc([*:3])cc2)C(C([*:1])[*:2])[*:4])o1)NO,[*:1].c1ccc(O[*:2])cc1.[*:3].[*:4],CHEMBL2413293
O=C(C=Cc1ccc(CN(Cc2ccc([*:3])cc2)C(C([*:1])[*:2])[*:4])o1)NO,[*:1].[*:2].c1ccc([*:3])cc1.[*:4],CHEMBL2413299
O=C(C=Cc1ccc(CN(Cc2ccc([*:3])cc2)C(C([*:1])[*:2])[*:4])o1)NO,C[*:1].C[*:2].[*:3].[*:4],CHEMBL2413320
O=C(NC(C(=O)NC(C(=O)NCc1ccc([*:1])c([*:2])c1)[*:3])[*:4])OCc1ccccc1,O=C(NO)[*:1].[*:2].[*:3].[*:4],CHEMBL4532891
O=C(NC(C(=O)NC(C(=O)NCc1ccc([*:1])c([*:2])c1)[*:3])[*:4])OCc1ccccc1,CC(C)C[*:4].C[*:3].O=C(NO)[*:1].[*:2],CHEMBL4459294
O=C(NC(C(=O)NC(C(=O)NCc1ccc([*:1])c([*:2])c1)[*:3])[*:4])OCc1ccccc1,CC(C)C[*:4].C[*:3].O=C(NO)[*:2].[*:1],CHEMBL4475500
O=C(NO)c1ccc([*:3])c(NC(=O)c2ccc([*:1])c([*:2])c2[*:4])c1,CC(C)O[*:3].[*:1].[*:2].[*:4],CHEMBL3800057
O=C(NO)c1ccc([*:3])c(NC(=O)c2ccc([*:1])c([*:2])c2[*:4])c1,CCO[*:3].[*:1].[*:2].[*:4],CHEMBL3798028
O=C(NO)c1ccc([*:3])c(NC(=O)c2ccc([*:1])c([*:2])c2[*:4])c1,CO[*:3].[*:1].[*:2].[*:4],CHEMBL3798870
O=C(NO)c1ccc([*:3])c(NC(=O)c2ccc([*:1])c([*:2])c2[*:4])c1,C[*:3].[*:1].[*:2].[*:4],CHEMBL3797597
O=C(NO)c1ccc([*:3])c(NC(=O)c2ccc([*:1])c([*:2])c2[*:4])c1,Br[*:3].[*:1].[*:2].[*:4],CHEMBL3800411
O=C(NO)c1ccc([*:3])c(NC(=O)c2ccc([*:1])c([*:2])c2[*:4])c1,FC(F)(F)[*:3].[*:1].[*:2].[*:4],CHEMBL3799728
O=C(NO)c1ccc([*:3])c(NC(=O)c2ccc([*:1])c([*:2])c2[*:4])c1,Cl[*:3].[*:1].[*:2].[*:4],CHEMBL3797843
O=C(NO)c1ccc([*:3])c(NC(=O)c2ccc([*:1])c([*:2])c2[*:4])c1,F[*:3].[*:1].[*:2].[*:4],CHEMBL3798925
O=C(NO)c1ccc([*:3])c(NC(=O)c2ccc([*:1])c([*:2])c2[*:4])c1,CCO[*:3].c1ccc([*:1])cc1.[*:2].[*:4],CHEMBL3799246
