Core,Subst,chembl_id
N#Cc1cc([*:1])c([*:2])cc1Cn1c(N2CCCC(N)C2)nc([*:3])c([*:4])c1=O,CC(C)(C)C#C[*:4].[*:1].[*:2].[*:3],CHEMBL1650425
N#Cc1cc([*:1])c([*:2])cc1Cn1c(N2CCCC(N)C2)nc([*:3])c([*:4])c1=O,CC[*:4].[*:1].[*:2].[*:3],CHEMBL1650410
N#Cc1cc([*:1])c([*:2])cc1Cn1c(N2CCCC(N)C2)nc([*:3])c([*:4])c1=O,COc1ccccc1[*:4].[*:1].[*:2].[*:3],CHEMBL1650417
N#Cc1cc([*:1])c([*:2])cc1Cn1c(N2CCCC(N)C2)nc([*:3])c([*:4])c1=O,CO[*:4].[*:1].[*:2].[*:3],CHEMBL1650411
N#Cc1cc([*:1])c([*:2])cc1Cn1c(N2CCCC(N)C2)nc([*:3])c([*:4])c1=O,c1ccc([*:4])cc1.[*:1].[*:2].[*:3],CHEMBL1650414
N#Cc1cc([*:1])c([*:2])cc1Cn1c(N2CCCC(N)C2)nc([*:3])c([*:4])c1=O,c1cc([*:4])co1.[*:1].[*:2].[*:3],CHEMBL1650418
N#Cc1cc([*:1])c([*:2])cc1Cn1c(N2CCCC(N)C2)nc([*:3])c([*:4])c1=O,Br[*:4].[*:1].[*:2].[*:3],CHEMBL1235761
N#Cc1cc([*:1])c([*:2])cc1Cn1c(N2CCCC(N)C2)nc([*:3])c([*:4])c1=O,c1cc([*:4])c[nH]1.[*:1].[*:2].[*:3],CHEMBL1650420
N#Cc1cc([*:1])c([*:2])cc1Cn1c(N2CCCC(N)C2)nc([*:3])c([*:4])c1=O,Fc1ccccc1[*:4].[*:1].[*:2].[*:3],CHEMBL1650416
N#Cc1cc([*:1])c([*:2])cc1Cn1c(N2CCCC(N)C2)nc([*:3])c([*:4])c1=O,Cl[*:4].[*:1].[*:2].[*:3],CHEMBL1650405
N#Cc1cc([*:1])c([*:2])cc1Cn1c(N2CCCC(N)C2)nc([*:3])c([*:4])c1=O,F[*:4].[*:1].[*:2].[*:3],CHEMBL1650404
N#Cc1cc([*:1])c([*:2])cc1Cn1c(N2CCCC(N)C2)nc([*:3])c([*:4])c1=O,I[*:4].[*:1].[*:2].[*:3],CHEMBL1650408
N#Cc1cc([*:1])c([*:2])cc1Cn1c(N2CCCC(N)C2)nc([*:3])c([*:4])c1=O,C(=C[*:4])c1cccnc1.[*:1].[*:2].[*:3],CHEMBL1650429
N#Cc1cc([*:1])c([*:2])cc1Cn1c(N2CCCC(N)C2)nc([*:3])c([*:4])c1=O,OCC#C[*:4].[*:1].[*:2].[*:3],CHEMBL1650424
N#Cc1cc([*:1])c([*:2])cc1Cn1c(N2CCCC(N)C2)nc([*:3])c([*:4])c1=O,C(=C[*:4])c1ccccc1.[*:1].[*:2].[*:3],CHEMBL1650427
N#Cc1cc([*:1])c([*:2])cc1Cn1c(N2CCCC(N)C2)nc([*:3])c([*:4])c1=O,Fc1ccc(C=C[*:4])cc1.[*:1].[*:2].[*:3],CHEMBL1650428
N#Cc1cc([*:1])c([*:2])cc1Cn1c(N2CCCC(N)C2)nc([*:3])c([*:4])c1=O,C1CCN([*:4])C1.[*:1].[*:2].[*:3],CHEMBL1650421
N#Cc1cc([*:1])c([*:2])cc1Cn1c(N2CCCC(N)C2)nc([*:3])c([*:4])c1=O,c1ccc([*:3])cc1.[*:1].[*:2].[*:4],CHEMBL1650412
N#Cc1cc([*:1])c([*:2])cc1Cn1c(N2CCCC(N)C2)nc([*:3])c([*:4])c1=O,Br[*:4].CC(C)(C)[*:3].[*:1].[*:2],CHEMBL1650407
N#Cc1cc([*:1])c([*:2])cc1Cn1c(N2CCCC(N)C2)nc([*:3])c([*:4])c1=O,C[*:3].c1ccc([*:4])cc1.[*:1].[*:2],CHEMBL1650415
N#Cc1cc([*:1])c([*:2])cc1Cn1c(N2CCCC(N)C2)nc([*:3])c([*:4])c1=O,Br[*:4].C[*:3].[*:1].[*:2],CHEMBL1650406
N#Cc1cc([*:1])c([*:2])cc1Cn1c(N2CCCC(N)C2)nc([*:3])c([*:4])c1=O,C[*:3].c1cc([*:4])co1.[*:1].[*:2],CHEMBL1650419
N#Cc1cc([*:1])c([*:2])cc1Cn1c(N2CCCC(N)C2)nc([*:3])c([*:4])c1=O,C[*:4].C[*:3].[*:1].[*:2],CHEMBL1650409
N#Cc1cc([*:1])c([*:2])cc1Cn1c(N2CCCC(N)C2)nc([*:3])c([*:4])c1=O,F[*:1].F[*:4].[*:2].[*:3],CHEMBL1650431
N#Cc1cc([*:1])c([*:2])cc1Cn1c(N2CCCC(N)C2)nc([*:3])c([*:4])c1=O,Br[*:4].F[*:2].[*:1].[*:3],CHEMBL1650434
N#Cc1cc([*:1])c([*:2])cc1Cn1c(N2CCCC(N)C2)nc([*:3])c([*:4])c1=O,Cl[*:4].F[*:2].[*:1].[*:3],CHEMBL1650433
N#Cc1cc([*:1])c([*:2])cc1Cn1c(N2CCCC(N)C2)nc([*:3])c([*:4])c1=O,F[*:4].F[*:2].[*:1].[*:3],CHEMBL1650432
CC1NC(C(=O)N(CC#N)C[*:1])CC1C(=O)[*:2],CN(C)[*:2].[*:1],CHEMBL259198
CC1NC(C(=O)N(CC#N)C[*:1])CC1C(=O)[*:2],C#C[*:1].CN(C)[*:2],CHEMBL260701
CC1NC(C(=O)N(CC#N)C[*:1])CC1C(=O)[*:2],C=C[*:1].CN(C)[*:2],CHEMBL261462
CC1NC(C(=O)N(CC#N)C[*:1])CC1C(=O)[*:2],CC[*:1].CN(C)[*:2],CHEMBL261463
CC1NC(C(=O)N(CC#N)C[*:1])CC1C(=O)[*:2],C1CCN([*:2])C1.C[*:1],CHEMBL260702
CC1NC(C(=O)N(CC#N)C[*:1])CC1C(=O)[*:2],C1CCN([*:2])CC1.C[*:1],CHEMBL260509
CC1NC(C(=O)N(CC#N)C[*:1])CC1C(=O)[*:2],C1CN([*:2])CCO1.C[*:1],CHEMBL402466
CC1NC(C(=O)N(CC#N)C[*:1])CC1C(=O)[*:2],CN(C)[*:2].C[*:1],CHEMBL407296
CC1NC(C(=O)N(CC#N)[*:2])CC1C(=O)N(C[*:1])[*:3],C1CC1[*:2].C[*:3].[*:1],CHEMBL261460
CC1NC(C(=O)N(CC#N)[*:2])CC1C(=O)N(C[*:1])[*:3],CC[*:2].c1ccc([*:1])cc1.[*:3],CHEMBL406219
CC#CCn1c(N2CCCC(N)C2)c(C#N)c2ncn(C[*:1])c(=O)c21,c1ccc2c([*:1])ccnc2c1,CHEMBL1951427
CC#CCn1c(N2CCCC(N)C2)c(C#N)c2ncn(C[*:1])c(=O)c21,c1ccc2c([*:1])nccc2c1,CHEMBL1951428
CC#CCn1c(N2CCCC(N)C2)c(C#N)c2c1c(=O)n(C[*:1])c(=O)n2C,c1ccc2c([*:1])nccc2c1,CHEMBL1951604
CC#CCn1c(N2CCCC(N)C2)c(C#N)c2c1c(=O)n(C[*:1])c(=O)n2C,COc1cccc(C(=O)[*:1])c1,CHEMBL1951603
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(C[*:1])c1=O,CC#C[*:1],CHEMBL2425882
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(C[*:1])c1=O,c1ccc2[nH]c([*:1])nc2c1,CHEMBL2425885
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(C[*:1])c1=O,c1cnc([*:1])nc1,CHEMBL2425884
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2cc([*:3])c3cc([*:1])c([*:2])cc3n2)c1=O,[*:1].[*:2].[*:3],CHEMBL2425886
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2cc([*:3])c3cc([*:1])c([*:2])cc3n2)c1=O,Cl[*:3].[*:1].[*:2],CHEMBL2425895
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2cc([*:3])c3cc([*:1])c([*:2])cc3n2)c1=O,Br[*:1].[*:2].[*:3],CHEMBL2425888
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2cc([*:3])c3cc([*:1])c([*:2])cc3n2)c1=O,Cl[*:1].[*:2].[*:3],CHEMBL2425889
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2cc([*:3])c3cc([*:1])c([*:2])cc3n2)c1=O,C[*:1].[*:2].[*:3],CHEMBL2425891
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2cc([*:3])c3cc([*:1])c([*:2])cc3n2)c1=O,F[*:1].[*:2].[*:3],CHEMBL2425890
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2cc([*:3])c3cc([*:1])c([*:2])cc3n2)c1=O,CO[*:1].[*:2].[*:3],CHEMBL2425892
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2cc([*:3])c3cc([*:1])c([*:2])cc3n2)c1=O,F[*:2].[*:1].[*:3],CHEMBL2425894
CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2cc([*:3])c3cc([*:1])c([*:2])cc3n2)c1=O,Cl[*:2].[*:1].[*:3],CHEMBL2425893
COc1cccc(C(=O)Cn2cnc3c(C#N)c([*:2])n(C[*:1])c3c2=O)c1,CC#C[*:1].NC1CCCN([*:2])C1,CHEMBL1951425_CHEMBL1951426
COc1cccc(C(=O)Cn2cnc3c(C#N)c([*:2])n(C[*:1])c3c2=O)c1,C1CN([*:2])CCN1.CC#C[*:1],CHEMBL1951419
COc1cccc(C(=O)Cn2cnc3c(C#N)c([*:2])n(C[*:1])c3c2=O)c1,C1CN([*:2])CCN1.c1ccc([*:1])cc1,CHEMBL1951418
COc1cccc(C(=O)Cn2cnc3c(C#N)c([*:2])n(C[*:1])c3c2=O)c1,C1CN([*:2])CCN1.CC(C)=C[*:1],CHEMBL1951420
CC#CCn1c(N2CCCC(N)C2)nc2c([*:1])cn([*:2])c2c1=O,[*:1].[*:2],CHEMBL2346921
CC#CCn1c(N2CCCC(N)C2)nc2c([*:1])cn([*:2])c2c1=O,Br[*:1].[*:2],CHEMBL2346920
CC#CCn1c(N2CCCC(N)C2)nc2c([*:1])cn([*:2])c2c1=O,C[*:2].[*:1],CHEMBL2346919
CC#CCn1c(N2CCCC(N)C2)nc2c1C(=O)N(C[*:1])C1=NCCCN12,c1ccc2c([*:1])cccc2c1,CHEMBL3675630
CC#CCn1c(N2CCCC(N)C2)nc2c1C(=O)N(C[*:1])C1=NCCCN12,COc1ccc([*:1])cc1,CHEMBL3675628
CC#CCn1c(N2CCCC(N)C2)nc2c1C(=O)N(C[*:1])C1=NCCCN12,Cc1nc([*:1])nc2ccccc12,CHEMBL3675622
CC#CCn1c(N2CCCC(N)C2)nc2c1C(=O)N(Cc1ccc([*:1])c([*:2])c1[*:3])C1=NCCN12,N#C[*:1].[*:2].[*:3],CHEMBL4568895
CC#CCn1c(N2CCCC(N)C2)nc2c1C(=O)N(Cc1ccc([*:1])c([*:2])c1[*:3])C1=NCCN12,N#C[*:2].[*:1].[*:3],CHEMBL4516443
CC#CCn1c(N2CCCC(N)C2)nc2c1C(=O)N(Cc1ccc([*:1])c([*:2])c1[*:3])C1=NCCN12,N#C[*:3].[*:1].[*:2],CHEMBL3675632
Cc1nc(CN2C(=O)c3c(nc(N4CCCC(N)C4)n3[*:1])N3CCN=C23)nc2ccccc12,CC#CC[*:1],CHEMBL3675618
Cc1nc(CN2C(=O)c3c(nc(N4CCCC(N)C4)n3[*:1])N3CCN=C23)nc2ccccc12,CC(C)=CC[*:1],CHEMBL3675624
Cc1nc(CN2C(=O)c3c(nc(N4CCCC(N)C4)n3[*:1])N3CCN=C23)nc2ccccc12,C[*:1],CHEMBL3675623
Cc1nc(CN2C(=O)c3c(nc(N4CCCC(N)C4)n3[*:1])N3CCN=C23)nc2ccccc12,N#CC[*:1],CHEMBL4443070
Cc1nc(CN2C(=O)c3c(nc(N4CCCC(N)C4)n3[*:1])N3CCN=C23)nc2ccccc12,O=C(C[*:1])C1CC1,CHEMBL4464819
Cc1nc(CN2C(=O)c3c(nc(N4CCCC(N)C4)n3[*:1])N3CCN=C23)nc2ccccc12,C1CC1C[*:1],CHEMBL3675627
Cc1nc(CN2C(=O)c3c(nc(N4CCCC(N)C4)n3[*:1])N3CCN=C23)nc2ccccc12,FC1(F)CC1C[*:1],CHEMBL3675634
Cc1nc(CN2C(=O)c3c(nc(N4CCCC(N)C4)n3[*:1])N3CCN=C23)nc2ccccc12,C1CC(C[*:1])C1,CHEMBL3675635
Cc1nc(CN2C(=O)c3c(nc(N4CCCC(N)C4)n3[*:1])N3CCN=C23)nc2ccccc12,c1ccc(C[*:1])cc1,CHEMBL3675626
Cc1nc(CN2C(=O)c3c(nc(N4CCCC(N)C4)n3[*:1])N3CCN=C23)nc2ccccc12,Fc1cccc(C[*:1])c1,CHEMBL3675625
Cc1nc(CN2C(=O)c3c(nc(N4CCCC(N)C4)n3[*:1])N3CCN=C23)nc2ccccc12,Fc1csc(C[*:1])c1,CHEMBL4563476
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(C(C[*:1])[*:2])c(=O)n2C,C[*:2].[*:1],CHEMBL3616913
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(C(C[*:1])[*:2])c(=O)n2C,CC(C)OC(=O)N1CCC([*:1])CC1.[*:2],CHEMBL3973741
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(C(C[*:1])[*:2])c(=O)n2C,CC(C)OC(=O)C1CCN([*:1])CC1.[*:2],CHEMBL3929627
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(C[*:1])c(=O)n2C,CC1=NC([*:1])=NC2C=CC=CC12,CHEMBL4747683
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(C[*:1])c(=O)n2C,CC(C)OC(=O)N1CCC([*:1])CC1,CHEMBL3911786
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCC[*:1])c(=O)n2C,CN(C)C(=O)C1CCN([*:1])CC1,CHEMBL3897118
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCC[*:1])c(=O)n2C,CC(C)OC(=O)N1CCC(C[*:1])CC1,CHEMBL3901674
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCC[*:1])c(=O)n2C,CC(C)OC(=O)C1CCN(C[*:1])CC1,CHEMBL3920718
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCC[*:1])c(=O)n2C,O=C(OC1CCC1)C1CCN([*:1])CC1,CHEMBL3972227
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCC[*:1])c(=O)n2C,CC(C)OC(=O)N1CCC([*:1])CC1,CHEMBL3902771
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCC[*:1])c(=O)n2C,CC(C)OC(=O)C1CCN([*:1])CC1,CHEMBL3892718
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCC[*:1])c(=O)n2C,COC(=O)C1CCN([*:1])CC1,CHEMBL3910158
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCC[*:1])c(=O)n2C,CCCOC(=O)C1CCN([*:1])CC1,CHEMBL3933623
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCC[*:1])c(=O)n2C,Cc1cnc(N2CCN([*:1])CC2)nc1,CHEMBL4785060
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCC[*:1])c(=O)n2C,CCOC(=O)C1CCN([*:1])CC1,CHEMBL3980269
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCC[*:1])c(=O)n2C,Fc1cnc(N2CCN([*:1])CC2)nc1,CHEMBL4749117
CC#CCn1c([*:2])nc2c1c(=O)n(CCCN1CCC(C(=O)O[*:1])CC1)c(=O)n2C,C1CCC([*:1])C1.NC1CCCN([*:2])C1,CHEMBL3899590
CC#CCn1c([*:2])nc2c1c(=O)n(CCCN1CCC(C(=O)O[*:1])CC1)c(=O)n2C,C1CNCCN([*:2])C1.CC(C)[*:1],CHEMBL3927979
CC#CCn1c([*:2])nc2c1c(=O)n(CCCN1CCC(C(=O)O[*:1])CC1)c(=O)n2C,C1CN([*:2])CCN1.CC(C)[*:1],CHEMBL3909049
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCN1CCN(c3ncc([*:1])cn3)CC1)c(=O)n2C,CC[*:1],CHEMBL4745258
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCCN1CCN(c3ncc([*:1])cn3)CC1)c(=O)n2C,CO[*:1],CHEMBL4764779
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)nc1n2CCCN1C[*:1],O=C(c1ccccc1)[*:1],CHEMBL4591675
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)nc1n2CCCN1C[*:1],c1ccc2c([*:1])cccc2c1,CHEMBL4537708
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)nc1n2CCCN1C[*:1],COc1ccc([*:1])cc1,CHEMBL4465057
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)nc1n2CCCN1C[*:1],Cc1nc([*:1])nc2ccccc12,CHEMBL4557196
CC#CCn1c(N2CCCC(N)C2)nc2ccn(C[*:1])c2c1=O,c1ccc2c([*:1])c[nH]c2c1,CHEMBL2346923
CC#CCn1c(N2CCCC(N)C2)nc2ccn(C[*:1])c2c1=O,Brc1ccc2nc([*:1])ccc2c1,CHEMBL2346927
CC#CCn1c(N2CCCC(N)C2)nc2ccn(C[*:1])c2c1=O,Cc1ccc2nc([*:1])ccc2c1,CHEMBL2346930
CC#CCn1c(N2CCCC(N)C2)nc2ccn(C[*:1])c2c1=O,Clc1ccc2nc([*:1])ccc2c1,CHEMBL2346928
CC#CCn1c(N2CCCC(N)C2)nc2ccn(C[*:1])c2c1=O,Fc1ccc2nc([*:1])ccc2c1,CHEMBL2346929
CC#CCn1c(N2CCCC(N)C2)nc2ccn(C[*:1])c2c1=O,Fc1ccc2ccc([*:1])nc2c1,CHEMBL2347036
CC#CCn1c(N2CCCC(N)C2)nc2ccn(C[*:1])c2c1=O,Clc1ccc2ccc([*:1])nc2c1,CHEMBL2347035
CC#CCn1c(N2CCCC(N)C2)nc2ccn(C[*:1])c2c1=O,c1ccc2c([*:1])ccnc2c1,CHEMBL2346925
CC#CCn1c(N2CCCC(N)C2)nc2ccn(C[*:1])c2c1=O,c1ccc2nc([*:1])ccc2c1,CHEMBL2346926
CC#CCn1c(N2CCCC(N)C2)nc2ccn(C[*:1])c2c1=O,c1ccc2nc([*:1])cnc2c1,CHEMBL2347037
CC#CCn1c(N2CCCC(N)C2)nc2ccn(C[*:1])c2c1=O,c1ccc2[nH]c([*:1])nc2c1,CHEMBL2346924
CC#CCn1c(N2CCCC(N)C2)nc2ccn(C[*:1])c2c1=O,Cc1nc([*:1])nc2ccccc12,CHEMBL2347039
CC#CCn1c(N2CCCC(N)C2)nc2ccn(C[*:1])c2c1=O,c1cnc([*:1])nc1,CHEMBL2346922
CC#CCn1c(N2CCCC(N)C2)nc2ccn(C[*:1])c2c1=O,Cc1nc2ccccc2nc1[*:1],CHEMBL2347038
Cn1c(=O)c2c(nc(N3CCCC(N)C3)n2C[*:1])c2cc(C(=O)O)ccc21,CC#C[*:1],CHEMBL2147067
Cn1c(=O)c2c(nc(N3CCCC(N)C3)n2C[*:1])c2cc(C(=O)O)ccc21,CC(C)=C[*:1],CHEMBL2147066
Cn1c(=O)c2c(nc(N3CCCC(N)C3)n2C[*:1])c2cc(C(=O)O)ccc21,C1CCC([*:1])CC1,CHEMBL2147065
Cn1c(=O)c2c(nc(N3CCCC(N)C3)n2C[*:1])c2cc(C(=O)O)ccc21,Clc1ccccc1C[*:1],CHEMBL2147064
CC#CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(C[*:1])c(=O)n2C,Cc1nc([*:1])nc2ccccc12,CHEMBL1951613
CC#CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(C[*:1])c(=O)n2C,c1ccc2c([*:1])nccc2c1,CHEMBL1951612
CC#CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(C[*:1])c(=O)n2C,N#Cc1cnc2ccccc2c1[*:1],CHEMBL1951614
CC#CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(C[*:1])c(=O)n2C,N#Cc1c([*:1])ncc2ccccc12,CHEMBL1951416
CC#CCn1c(N2CCCNCC2)c(C#N)c2ncn(Cc3nc([*:1])c4ccccc4n3)c(=O)c21,[*:1],CHEMBL1951440
CC#CCn1c(N2CCCNCC2)c(C#N)c2ncn(Cc3nc([*:1])c4ccccc4n3)c(=O)c21,C[*:1],CHEMBL1951439
N#Cc1c(N2CCCNCC2)n(C[*:1])c2c(=O)n(Cc3nccc4ccccc34)cnc12,CC#C[*:1],CHEMBL1951438
N#Cc1c(N2CCCNCC2)n(C[*:1])c2c(=O)n(Cc3nccc4ccccc34)cnc12,CC(C)=C[*:1],CHEMBL1951437
N#Cc1c(N2CCCNCC2)n(C[*:1])c2c(=O)n(Cc3nccc4ccccc34)cnc12,c1ccc([*:1])cc1,CHEMBL1951436
CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(C[*:1])c(=O)n2C,c1cnn(-c2ccc([*:1])cc2)c1,CHEMBL3616908
CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(C[*:1])c(=O)n2C,c1ccc2cc([*:1])ccc2c1,CHEMBL3616903
CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(C[*:1])c(=O)n2C,c1ncn(-c2ccc([*:1])cc2)n1,CHEMBL3616909
CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(C[*:1])c(=O)n2C,c1ccc2nc([*:1])ccc2c1,CHEMBL3616902
CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(C[*:1])c(=O)n2C,c1ccc([*:1])cc1,CHEMBL3616904
CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(C[*:1])c(=O)n2C,N#Cc1cccc([*:1])c1,CHEMBL3616905
CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(C[*:1])c(=O)n2C,Cc1nc([*:1])nc2ccccc12,CHEMBL3616890
CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(C[*:1])c(=O)n2C,OCc1nc([*:1])cs1,CHEMBL3616888
CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(C[*:1])c(=O)n2C,c1ccc2nc([*:1])ncc2c1,CHEMBL3616900
NC(C(=O)N1CCC(F)C1)C(C1CCC(N(C(=O)[*:1])[*:3])CC1)[*:2],C[*:1].C[*:2].[*:3],CHEMBL237547
NC(C(=O)N1CCC(F)C1)C(C1CCC(N(C(=O)[*:1])[*:3])CC1)[*:2],COc1ccc([*:1])cc1.C[*:2].[*:3],CHEMBL245380
NC(C(=O)N1CCC(F)C1)C(C1CCC(N(C(=O)[*:1])[*:3])CC1)[*:2],C[*:2].C[*:3].C[*:1],CHEMBL1229855_CHEMBL245545
NC(C(=O)N1CCC(F)C1)C(C1CCC(N(C(=O)[*:1])[*:3])CC1)[*:2],CN(C)C(=O)[*:2].C[*:1].C[*:3],CHEMBL428747
NC(C(=O)N1CCC(F)C1)C(C1CCC(N(C(=O)[*:1])[*:3])CC1)[*:2],C1CC1[*:1].C[*:2].C[*:3],CHEMBL392825
