Core,Subst,chembl_id
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cc[nH]c2c1,CNC(=O)NC1CCN([*:1])CC1,CHEMBL4575913
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cc[nH]c2c1,COCC(=O)N(C)C1CCN([*:1])C1,CHEMBL4589808
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cc[nH]c2c1,COCC(=O)NC1CCCN([*:1])C1,CHEMBL4442020
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cc[nH]c2c1,COCC(=O)NC1CCN([*:1])CC1,CHEMBL4585433
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cc[nH]c2c1,COCC(=O)NC1CCN([*:1])C1,CHEMBL4514181
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cc[nH]c2c1,CS(=O)(=O)NC1CCCN([*:1])C1,CHEMBL4473276
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cc[nH]c2c1,CS(=O)(=O)NC1CCN([*:1])C1,CHEMBL4464201
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cc[nH]c2c1,CS(=O)(=O)NC1CCN([*:1])CC1,CHEMBL4456953
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cc[nH]c2c1,Cc1nncn1C1CCN([*:1])CC1,CHEMBL4105669
c1cc(-c2nc(N3CCOCC3)c3sc(CN4CCC([*:1])C([*:2])C4)cc3n2)c2cc[nH]c2c1,COCC(=O)N(C)[*:2].[*:1],CHEMBL4472462
c1cc(-c2nc(N3CCOCC3)c3sc(CN4CCC([*:1])C([*:2])C4)cc3n2)c2cc[nH]c2c1,COCC(=O)N(C)[*:1].[*:2],CHEMBL4456577
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cn[nH]c2c1,CC(=O)N(C)C1CCCN([*:1])C1,CHEMBL4556864
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cn[nH]c2c1,CC(=O)N(C)C1CCN([*:1])C1,CHEMBL4576565
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cn[nH]c2c1,CC(=O)N(C)C1CCN([*:1])CC1,CHEMBL4458909
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cn[nH]c2c1,CC(=O)NC1CCCN([*:1])C1,CHEMBL4465563
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cn[nH]c2c1,CC(=O)NC1CCN([*:1])C1,CHEMBL4435258
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cn[nH]c2c1,CC(=O)NC1CCN([*:1])CC1,CHEMBL4441686
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cn[nH]c2c1,CN(C1CCCN([*:1])C1)S(C)(=O)=O,CHEMBL4580720
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cn[nH]c2c1,CN(C1CCN([*:1])C1)S(C)(=O)=O,CHEMBL4543271
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cn[nH]c2c1,CN(C1CCN([*:1])CC1)S(C)(=O)=O,CHEMBL4445065
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cn[nH]c2c1,CNC(=O)N(C)C1CCN([*:1])C1,CHEMBL4461502
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cn[nH]c2c1,CNC(=O)NC1CCCN([*:1])C1,CHEMBL4593752
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cn[nH]c2c1,CNC(=O)NC1CCN([*:1])C1,CHEMBL4470887
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cn[nH]c2c1,CNC(=O)NC1CCN([*:1])CC1,CHEMBL4456189
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cn[nH]c2c1,COCC(=O)N(C)C1CCN([*:1])C1,CHEMBL4441333
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cn[nH]c2c1,COCC(=O)NC1CCCN([*:1])C1,CHEMBL4584477
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cn[nH]c2c1,COCC(=O)NC1CCN([*:1])C1,CHEMBL4569614
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cn[nH]c2c1,COCC(=O)NC1CCN([*:1])CC1,CHEMBL4468356
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cn[nH]c2c1,CS(=O)(=O)NC1CCCN([*:1])C1,CHEMBL4444453
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cn[nH]c2c1,CS(=O)(=O)NC1CCN([*:1])CC1,CHEMBL4581849
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cn[nH]c2c1,CS(=O)(=O)NC1CCN([*:1])C1,CHEMBL4579430
c1cc(-c2nc(N3CCOCC3)c3sc(C[*:1])cc3n2)c2cn[nH]c2c1,Cc1nncn1C1CCN([*:1])CC1,CHEMBL4089288
c1cc(-c2nc(N3CCOCC3)c3sc(CN4CCC([*:1])C([*:2])C4)cc3n2)c2cn[nH]c2c1,COCC(=O)N(C)[*:2].[*:1],CHEMBL4473394
c1cc(-c2nc(N3CCOCC3)c3sc(CN4CCC([*:1])C([*:2])C4)cc3n2)c2cn[nH]c2c1,COCC(=O)N(C)[*:1].[*:2],CHEMBL4568963
O=c1ccc2oc3ccc(-c4cccnc4)cc3c2n1-c1ccc([*:1])c([*:2])c1,C=CC(=O)N[*:1].[*:2],CHEMBL4246563
O=c1ccc2oc3ccc(-c4cccnc4)cc3c2n1-c1ccc([*:1])c([*:2])c1,C=CC(=O)N[*:2].[*:1],CHEMBL4559706
Nc1ncc(-c2nc(N3CCOCC3)c3sc(CN4CCC([*:1])C([*:2])C4)cc3n2)cn1,CC(=O)N(C)[*:2].[*:1],CHEMBL4443987
Nc1ncc(-c2nc(N3CCOCC3)c3sc(CN4CCC([*:1])C([*:2])C4)cc3n2)cn1,CC(=O)N[*:2].[*:1],CHEMBL4448306
Nc1ncc(-c2nc(N3CCOCC3)c3sc(CN4CCC([*:1])C([*:2])C4)cc3n2)cn1,CN(S(C)(=O)=O)[*:2].[*:1],CHEMBL4456215
Nc1ncc(-c2nc(N3CCOCC3)c3sc(CN4CCC([*:1])C([*:2])C4)cc3n2)cn1,CNC(=O)N(C)[*:2].[*:1],CHEMBL4569315
Nc1ncc(-c2nc(N3CCOCC3)c3sc(CN4CCC([*:1])C([*:2])C4)cc3n2)cn1,CNC(=O)N[*:2].[*:1],CHEMBL4592893
Nc1ncc(-c2nc(N3CCOCC3)c3sc(CN4CCC([*:1])C([*:2])C4)cc3n2)cn1,COCC(=O)N(C)[*:2].[*:1],CHEMBL4437860
Nc1ncc(-c2nc(N3CCOCC3)c3sc(CN4CCC([*:1])C([*:2])C4)cc3n2)cn1,COCC(=O)N[*:2].[*:1],CHEMBL4443297
Nc1ncc(-c2nc(N3CCOCC3)c3sc(CN4CCC([*:1])C([*:2])C4)cc3n2)cn1,CS(=O)(=O)N[*:2].[*:1],CHEMBL4476490
Nc1ncc(-c2nc(N3CCOCC3)c3sc(CN4CCC([*:1])C([*:2])C4)cc3n2)cn1,CC(=O)N(C)[*:1].[*:2],CHEMBL4437468
Nc1ncc(-c2nc(N3CCOCC3)c3sc(CN4CCC([*:1])C([*:2])C4)cc3n2)cn1,CC(=O)N[*:1].[*:2],CHEMBL4468444
Nc1ncc(-c2nc(N3CCOCC3)c3sc(CN4CCC([*:1])C([*:2])C4)cc3n2)cn1,CN(S(C)(=O)=O)[*:1].[*:2],CHEMBL4453879
Nc1ncc(-c2nc(N3CCOCC3)c3sc(CN4CCC([*:1])C([*:2])C4)cc3n2)cn1,CNC(=O)N[*:1].[*:2],CHEMBL4472147
Nc1ncc(-c2nc(N3CCOCC3)c3sc(CN4CCC([*:1])C([*:2])C4)cc3n2)cn1,COCC(=O)N(C)[*:1].[*:2],CHEMBL4580893
Nc1ncc(-c2nc(N3CCOCC3)c3sc(CN4CCC([*:1])C([*:2])C4)cc3n2)cn1,COCC(=O)N[*:1].[*:2],CHEMBL4456813
Nc1ncc(-c2nc(N3CCOCC3)c3sc(CN4CCC([*:1])C([*:2])C4)cc3n2)cn1,CS(=O)(=O)N[*:1].[*:2],CHEMBL4451928
CCc1nc2ccccc2n1-c1nc(N2CCOCC2)c2sc(C[*:1])cc2n1,C=CCN1CCN([*:1])C(=O)C1,CHEMBL4788725
CCc1nc2ccccc2n1-c1nc(N2CCOCC2)c2sc(C[*:1])cc2n1,O=C(C1CCC1)N1CCN([*:1])C(=O)C1,CHEMBL4752490
CCc1nc2ccccc2n1-c1nc(N2CCOCC2)c2sc(C[*:1])cc2n1,O=C(C1CC1)N1CCN([*:1])C(=O)C1,CHEMBL4788952
CCc1nc2ccccc2n1-c1nc(N2CCOCC2)c2sc(C[*:1])cc2n1,O=C1CN(C2CCCC2)CCN1[*:1],CHEMBL4753342
CCc1nc2ccccc2n1-c1nc(N2CCOCC2)c2sc(C[*:1])cc2n1,O=C1CN([*:1])CCN1C1CCCC1,CHEMBL4750636
CC(=NNc1nc([*:1])cs1)c1cc2ccccc2o1,c1ccc([*:1])cc1,CHEMBL4759791
CC(=NNc1nc([*:1])cs1)c1cc2ccccc2o1,CCOC(=O)C[*:1],CHEMBL4752752
c1ccc2ncc(-c3ccc4ncnc(-c5ccc([*:1])c([*:2])c5)c4c3)cc2c1,CC(=O)N1CCN(C(=O)[*:2])CC1.[*:1],CHEMBL4469006
c1ccc2ncc(-c3ccc4ncnc(-c5ccc([*:1])c([*:2])c5)c4c3)cc2c1,CN1CCN(C(=O)[*:2])CC1.[*:1],CHEMBL4437791
c1ccc2ncc(-c3ccc4ncnc(-c5ccc([*:1])c([*:2])c5)c4c3)cc2c1,CO[*:2].CO[*:1],CHEMBL4475622
Nc1ncc(-c2nc(N3CCOCC3)c3sc(CN4CCC(N([*:1])[*:2])C4)cc3n2)cn1,[*:1].CC(=O)[*:2],CHEMBL4444263_CHEMBL4465671_CHEMBL4537126
Nc1ncc(-c2nc(N3CCOCC3)c3sc(CN4CCC(N([*:1])[*:2])C4)cc3n2)cn1,[*:1].CNC(=O)[*:2],CHEMBL4463677
Nc1ncc(-c2nc(N3CCOCC3)c3sc(CN4CCC(N([*:1])[*:2])C4)cc3n2)cn1,[*:1].COCC(=O)[*:2],CHEMBL4560843
Nc1ncc(-c2nc(N3CCOCC3)c3sc(CN4CCC(N([*:1])[*:2])C4)cc3n2)cn1,[*:1].CS(=O)(=O)[*:2],CHEMBL4467891
Nc1ncc(-c2nc(N3CCOCC3)c3sc(CN4CCC(N([*:1])[*:2])C4)cc3n2)cn1,C[*:1].CC(=O)[*:2],CHEMBL4454271_CHEMBL4462986_CHEMBL4472331
Nc1ncc(-c2nc(N3CCOCC3)c3sc(CN4CCC(N([*:1])[*:2])C4)cc3n2)cn1,CS(=O)(=O)[*:1].C[*:2],CHEMBL4534127
Nc1ncc(-c2nc(N3CCOCC3)c3sc(CN4CCC(N([*:1])[*:2])C4)cc3n2)cn1,COCC(=O)[*:1].C[*:2],CHEMBL4538734
CC(=O)N1CCN(c2cc(-c3cc([*:2])c4c(N)ncnn34)ccc2[*:1])C(=O)C1(C)C,c1cc([*:2])n(C2CCOCC2)n1.[*:1],CHEMBL4068514
CC(=O)N1CCN(c2cc(-c3cc([*:2])c4c(N)ncnn34)ccc2[*:1])C(=O)C1(C)C,FC(F)(F)[*:2].N#C[*:1],CHEMBL4064666
Nc1ncc(-c2nc(N3CCOCC3)c3ccc([*:2])n3n2)c([*:1])n1,[*:1].[*:2],CHEMBL3601465
Nc1ncc(-c2nc(N3CCOCC3)c3ccc([*:2])n3n2)c([*:1])n1,CC(=O)NC[*:2].[*:1],CHEMBL3601474
Nc1ncc(-c2nc(N3CCOCC3)c3ccc([*:2])n3n2)c([*:1])n1,CC(C)C(O)C[*:2].[*:1],CHEMBL3601479
Nc1ncc(-c2nc(N3CCOCC3)c3ccc([*:2])n3n2)c([*:1])n1,CN(C)C(=O)NC[*:2].[*:1],CHEMBL3601473
Nc1ncc(-c2nc(N3CCOCC3)c3ccc([*:2])n3n2)c([*:1])n1,CN(C)C(=O)[*:2].[*:1],CHEMBL3601894
Nc1ncc(-c2nc(N3CCOCC3)c3ccc([*:2])n3n2)c([*:1])n1,CN(C)C[*:2].[*:1],CHEMBL3601476
Nc1ncc(-c2nc(N3CCOCC3)c3ccc([*:2])n3n2)c([*:1])n1,CN1CCN(C[*:2])CC1.[*:1],CHEMBL3601475
Nc1ncc(-c2nc(N3CCOCC3)c3ccc([*:2])n3n2)c([*:1])n1,COC[*:2].[*:1],CHEMBL3601478
Nc1ncc(-c2nc(N3CCOCC3)c3ccc([*:2])n3n2)c([*:1])n1,CS(=O)(=O)NC[*:2].[*:1],CHEMBL3601472
Nc1ncc(-c2nc(N3CCOCC3)c3ccc([*:2])n3n2)c([*:1])n1,NC[*:2].[*:1],CHEMBL3601471
Nc1ncc(-c2nc(N3CCOCC3)c3ccc([*:2])n3n2)c([*:1])n1,OC[*:2].[*:1],CHEMBL3601477
Nc1ncc(-c2nc(N3CCOCC3)c3ccc([*:2])n3n2)c([*:1])n1,FC(F)(F)[*:1].[*:2],CHEMBL3601466
O=c1cc(N2CCOCC2)oc2c(-c3ccc([*:1])c([*:2])c3)csc12,CC(=O)N[*:1].[*:2],CHEMBL2322236
O=c1cc(N2CCOCC2)oc2c(-c3ccc([*:1])c([*:2])c3)csc12,CCOC(=O)[*:1].[*:2],CHEMBL2326952
O=c1cc(N2CCOCC2)oc2c(-c3ccc([*:1])c([*:2])c3)csc12,CN(C)[*:1].[*:2],CHEMBL2322245
O=c1cc(N2CCOCC2)oc2c(-c3ccc([*:1])c([*:2])c3)csc12,CN[*:1].[*:2],CHEMBL2326954
O=c1cc(N2CCOCC2)oc2c(-c3ccc([*:1])c([*:2])c3)csc12,COC(=O)[*:1].[*:2],CHEMBL2326953
O=c1cc(N2CCOCC2)oc2c(-c3ccc([*:1])c([*:2])c3)csc12,CO[*:1].[*:2],CHEMBL2322244
O=c1cc(N2CCOCC2)oc2c(-c3ccc([*:1])c([*:2])c3)csc12,CS(=O)(=O)[*:1].[*:2],CHEMBL2326968
O=c1cc(N2CCOCC2)oc2c(-c3ccc([*:1])c([*:2])c3)csc12,C[*:1].[*:2],CHEMBL2326970
O=c1cc(N2CCOCC2)oc2c(-c3ccc([*:1])c([*:2])c3)csc12,N#C[*:1].[*:2],CHEMBL2322231
O=c1cc(N2CCOCC2)oc2c(-c3ccc([*:1])c([*:2])c3)csc12,O=C(N[*:1])c1cccnc1.[*:2],CHEMBL2326955
O=c1cc(N2CCOCC2)oc2c(-c3ccc([*:1])c([*:2])c3)csc12,O=C(N[*:1])c1ccncc1.[*:2],CHEMBL2326959
O=c1cc(N2CCOCC2)oc2c(-c3ccc([*:1])c([*:2])c3)csc12,O=C(Nc1ccccn1)[*:1].[*:2],CHEMBL2326962
O=c1cc(N2CCOCC2)oc2c(-c3ccc([*:1])c([*:2])c3)csc12,O=C(Nc1cccnc1)[*:1].[*:2],CHEMBL2326960
O=c1cc(N2CCOCC2)oc2c(-c3ccc([*:1])c([*:2])c3)csc12,O=C(O)[*:1].[*:2],CHEMBL2326956
O=c1cc(N2CCOCC2)oc2c(-c3ccc([*:1])c([*:2])c3)csc12,O=C(Nc1ccncc1)[*:1].[*:2],CHEMBL2326961
O=c1cc(N2CCOCC2)oc2c(-c3ccc([*:1])c([*:2])c3)csc12,Cl[*:1].[*:2],CHEMBL2322232
O=c1cc(N2CCOCC2)oc2c(-c3ccc([*:1])c([*:2])c3)csc12,FC(F)(F)[*:1].[*:2],CHEMBL2322234
O=c1cc(N2CCOCC2)oc2c(-c3ccc([*:1])c([*:2])c3)csc12,CO[*:2].[*:1],CHEMBL2322229
O=c1cc(N2CCOCC2)oc2c(-c3ccc([*:1])c([*:2])c3)csc12,C[*:2].[*:1],CHEMBL2326971
O=c1cc(N2CCOCC2)oc2c(-c3ccc([*:1])c([*:2])c3)csc12,N[*:2].[*:1],CHEMBL2322247
O=c1cc(N2CCOCC2)oc2c(-c3ccc([*:1])c([*:2])c3)csc12,O=C(Nc1ccccn1)[*:2].[*:1],CHEMBL2326964
O=c1cc(N2CCOCC2)oc2c(-c3ccc([*:1])c([*:2])c3)csc12,O=C(Nc1ccncc1)[*:2].[*:1],CHEMBL2326963
O=c1cc(N2CCOCC2)oc2c(-c3ccc([*:1])c([*:2])c3)csc12,Cl[*:2].Cl[*:1],CHEMBL2322233
O=C(N1CCN(c2nc(N3CCOCC3)nc(-n3c(C(F)F)nc4ccccc43)n2)CC1)[*:1],CC(=O)NC[*:1],CHEMBL2322661
O=C(N1CCN(c2nc(N3CCOCC3)nc(-n3c(C(F)F)nc4ccccc43)n2)CC1)[*:1],CCC(C)C(N)[*:1],CHEMBL2322666
O=C(N1CCN(c2nc(N3CCOCC3)nc(-n3c(C(F)F)nc4ccccc43)n2)CC1)[*:1],NCCCCC(N)[*:1],CHEMBL2322669
O=C(N1CCN(c2nc(N3CCOCC3)nc(-n3c(C(F)F)nc4ccccc43)n2)CC1)[*:1],C1CNC([*:1])C1,CHEMBL2322668
O=C(c1ccc(C(=O)C(F)(F)F)cc1)N1CCOc2ccc([*:1])cc2C1,CC(=O)Nc1cccc([*:1])c1,CHEMBL2333373
O=C(c1ccc(C(=O)C(F)(F)F)cc1)N1CCOc2ccc([*:1])cc2C1,c1ccc2cc([*:1])ccc2c1,CHEMBL2333370
O=C(c1ccc(C(=O)C(F)(F)F)cc1)N1CCOc2ccc([*:1])cc2C1,c1cc2[nH]ncc2cc1[*:1],CHEMBL2333375
O=C(c1ccc(C(=O)C(F)(F)F)cc1)N1CCOc2ccc([*:1])cc2C1,c1cc2cn[nH]c2cc1[*:1],CHEMBL2333374
O=C(c1ccc(C(=O)C(F)(F)F)cc1)N1CCOc2ccc([*:1])cc2C1,c1ccc([*:1])cc1,CHEMBL2333371
O=C(c1ccc(C(=O)C(F)(F)F)cc1)N1CCOc2ccc([*:1])cc2C1,c1n[nH]cc1[*:1],CHEMBL2333378
O=C(c1ccc(C(=O)C(F)(F)F)cc1)N1CCOc2ccc([*:1])cc2C1,c1ccc2ncc([*:1])cc2c1,CHEMBL2333366
O=C(c1ccc(C(=O)C(F)(F)F)cc1)N1CCOc2ccc([*:1])cc2C1,c1cncc([*:1])c1,CHEMBL2333372
CC(=O)Nc1cn2cc(-c3cnc(N)c([*:1])c3)ccc2n1,FC(F)(F)[*:1],CHEMBL2418954
CC(=O)Nc1cn2cc(-c3cnc(N)c([*:1])c3)ccc2n1,CCO[*:1],CHEMBL3753665
CC(=O)Nc1cn2cc(-c3cnc(N)c([*:1])c3)ccc2n1,COCCO[*:1],CHEMBL3752175
CC(=O)Nc1cn2cc(-c3cnc(N)c([*:1])c3)ccc2n1,CO[*:1],CHEMBL3752775
CC(=O)Nc1cn2cc(-c3cnc(N)c(O[*:1])n3)ccc2n1,CC(C)[*:1],CHEMBL3753366
CC(=O)Nc1cn2cc(-c3cnc(N)c(O[*:1])n3)ccc2n1,FC(F)(F)C[*:1],CHEMBL3752019
CC(=O)Nc1cn2cc(-c3cnc(N)c(O[*:1])n3)ccc2n1,CC(C(F)(F)F)[*:1],CHEMBL3753450
CC(=O)Nc1cn2cc(-c3cnc(N)c(O[*:1])n3)ccc2n1,CC[*:1],CHEMBL3752653
CC(=O)Nc1cn2cc(-c3cnc(N)c(O[*:1])n3)ccc2n1,COCC[*:1],CHEMBL3753085
CC(=O)Nc1cn2cc(-c3cnc(N)c(O[*:1])n3)ccc2n1,C[*:1],CHEMBL3752503
Cc1nc(NC(=O)[*:1])sc1-c1ccc(S(C)(=O)=O)c(F)c1,C[*:1],CHEMBL2071330
Cc1nc(NC(=O)[*:1])sc1-c1ccc(S(C)(=O)=O)c(F)c1,NC(=O)C1CCCN1[*:1],CHEMBL2071336
CC(=O)Nc1nc(C)c(-c2cnc([*:1])o2)s1,c1cncc([*:1])c1,CHEMBL2204786
CC(=O)Nc1nc(C)c(-c2cnc([*:1])o2)s1,c1cncc(N[*:1])c1,CHEMBL2203302
CC(=O)Nc1nc(C)c(-c2cnc([*:1])o2)s1,CC(C)(C)[*:1],CHEMBL2204791
CC(=O)Nc1nc(C)c(-c2cnc([*:1])o2)s1,CS(=O)(=O)[*:1],CHEMBL2204778
CC(=O)Nc1nc(C)c(-c2cnc([*:1])o2)s1,FC(F)(F)C[*:1],CHEMBL2204788
CC(=O)Nc1nc(C)c(-c2cnc([*:1])o2)s1,c1cncc(S[*:1])c1,CHEMBL2204785
CC(=O)Nc1cn2nc(-c3cnc(N)c([*:1])c3)ccc2n1,FC(F)(F)[*:1],CHEMBL2418953
CC(=O)Nc1cn2nc(-c3cnc(N)c([*:1])c3)ccc2n1,CCO[*:1],CHEMBL3754572
CC(=O)Nc1cn2nc(-c3cnc(N)c([*:1])c3)ccc2n1,COCCO[*:1],CHEMBL3751961
CC(=O)Nc1cn2nc(-c3cnc(N)c([*:1])c3)ccc2n1,CO[*:1],CHEMBL3752760
Cc1nc(NC(=O)C([*:1])([*:2])[*:3])sc1-c1cnc([*:7])c(NS(=O)(=O)c2c([*:8])c([*:5])c([*:4])c([*:6])c2[*:9])c1,[*:1].[*:2].[*:3].[*:4].[*:5].[*:6].Cl[*:7].[*:8].[*:9],CHEMBL4174132
Cc1nc(NC(=O)C([*:1])([*:2])[*:3])sc1-c1cnc([*:7])c(NS(=O)(=O)c2c([*:8])c([*:5])c([*:4])c([*:6])c2[*:9])c1,[*:1].N[*:2].[*:3].[*:4].[*:5].[*:6].[*:7].[*:8].[*:9],CHEMBL4177502
Cc1nc(NC(=O)C([*:1])([*:2])[*:3])sc1-c1cnc([*:7])c(NS(=O)(=O)c2c([*:8])c([*:5])c([*:4])c([*:6])c2[*:9])c1,[*:1].C[*:2].[*:3].[*:4].[*:5].[*:6].Cl[*:7].[*:8].[*:9],CHEMBL4166220
Cc1nc(NC(=O)C([*:1])([*:2])[*:3])sc1-c1cnc([*:7])c(NS(=O)(=O)c2c([*:8])c([*:5])c([*:4])c([*:6])c2[*:9])c1,[*:1].N[*:2].[*:3].[*:4].[*:5].[*:6].CO[*:7].[*:8].[*:9],CHEMBL4162773
Cc1nc(NC(=O)C([*:1])([*:2])[*:3])sc1-c1cnc([*:7])c(NS(=O)(=O)c2c([*:8])c([*:5])c([*:4])c([*:6])c2[*:9])c1,[*:1].N[*:2].[*:3].[*:4].[*:5].[*:6].Cl[*:7].[*:8].[*:9],CHEMBL4170707
Cc1nc(NC(=O)C([*:1])([*:2])[*:3])sc1-c1cnc([*:7])c(NS(=O)(=O)c2c([*:8])c([*:5])c([*:4])c([*:6])c2[*:9])c1,[*:1].N[*:2].[*:3].[*:4].[*:5].[*:6].O[*:7].[*:8].[*:9],CHEMBL4162361
Cc1nc(NC(=O)C([*:1])([*:2])[*:3])sc1-c1cnc([*:7])c(NS(=O)(=O)c2c([*:8])c([*:5])c([*:4])c([*:6])c2[*:9])c1,[*:1].N[*:2].C[*:3].[*:4].[*:5].[*:6].[*:7].[*:8].[*:9],CHEMBL4161316_CHEMBL4169244
Cc1nc(NC(=O)C([*:1])([*:2])[*:3])sc1-c1cnc([*:7])c(NS(=O)(=O)c2c([*:8])c([*:5])c([*:4])c([*:6])c2[*:9])c1,[*:1].N[*:2].CCC(C)[*:3].[*:4].[*:5].[*:6].Cl[*:7].[*:8].[*:9],CHEMBL4159469
Cc1nc(NC(=O)C([*:1])([*:2])[*:3])sc1-c1cnc([*:7])c(NS(=O)(=O)c2c([*:8])c([*:5])c([*:4])c([*:6])c2[*:9])c1,[*:1].N[*:2].CC[*:3].[*:4].[*:5].[*:6].Cl[*:7].[*:8].[*:9],CHEMBL4168490_CHEMBL4176347
