Core,Subst,chembl_id
C(=C1CNCC2=C1N=C1SC=C([*:1])N1C2c1ccc([*:3])cc1)c1ccc([*:2])cc1,Brc1ccc([*:1])cc1.C[*:2].C[*:3],CHEMBL3972865
C(=C1CNCC2=C1N=C1SC=C([*:1])N1C2c1ccc([*:3])cc1)c1ccc([*:2])cc1,C[*:3].C[*:2].c1ccc2cc([*:1])ccc2c1,CHEMBL3910830
C(=C1CNCC2=C1N=C1SC=C([*:1])N1C2c1ccc([*:3])cc1)c1ccc([*:2])cc1,Cl[*:3].Cl[*:2].c1ccc2cc([*:1])ccc2c1,CHEMBL3930722
c1ccc(CN2CCC(NCc3cc([*:2])c([*:1])c([*:3])c3[*:4])C2)cc1,Br[*:1].[*:2].[*:3].[*:4],CHEMBL4741398
c1ccc(CN2CCC(NCc3cc([*:2])c([*:1])c([*:3])c3[*:4])C2)cc1,C[*:1].[*:2].[*:3].[*:4],CHEMBL4763724
c1ccc(CN2CCC(NCc3cc([*:2])c([*:1])c([*:3])c3[*:4])C2)cc1,Cl[*:1].[*:2].[*:3].[*:4],CHEMBL4760651
c1ccc(CN2CCC(NCc3cc([*:2])c([*:1])c([*:3])c3[*:4])C2)cc1,FC(F)(F)O[*:1].[*:2].[*:3].[*:4],CHEMBL4793341
c1ccc(CN2CCC(NCc3cc([*:2])c([*:1])c([*:3])c3[*:4])C2)cc1,FC(F)(F)[*:1].[*:2].[*:3].[*:4],CHEMBL4761542
c1ccc(CN2CCC(NCc3cc([*:2])c([*:1])c([*:3])c3[*:4])C2)cc1,F[*:1].[*:2].[*:3].[*:4],CHEMBL4749704
c1ccc(CN2CCC(NCc3cc([*:2])c([*:1])c([*:3])c3[*:4])C2)cc1,O=[N+]([O-])[*:1].[*:2].[*:3].[*:4],CHEMBL4796846
c1ccc(CN2CCC(NCc3cc([*:2])c([*:1])c([*:3])c3[*:4])C2)cc1,O[*:1].[*:2].[*:3].[*:4],CHEMBL4764465
c1ccc(CN2CCC(NCc3cc([*:2])c([*:1])c([*:3])c3[*:4])C2)cc1,CO[*:4].CO[*:3].[*:1].[*:2],CHEMBL4747185
c1ccc(CN2CCC(NCc3cc([*:2])c([*:1])c([*:3])c3[*:4])C2)cc1,F[*:1].F[*:4].[*:2].[*:3],CHEMBL4752715
c1ccc(CN2CCC(NCc3cc([*:2])c([*:1])c([*:3])c3[*:4])C2)cc1,CO[*:2].CO[*:3].CO[*:1].[*:4],CHEMBL4757216
O=C1c2ccccc2C(=O)N1CCCN(Cc1ccccc1[*:2])C[*:1],C#C[*:1].[*:2],CHEMBL4075667
O=C1c2ccccc2C(=O)N1CCCN(Cc1ccccc1[*:2])C[*:1],CO[*:2].C[*:1],CHEMBL4066908
O=C(CNC[*:1])Nc1ccc2nc3n(c(=O)c2c1)CCC3,C#C[*:1],CHEMBL4212275
O=C(CNC[*:1])Nc1ccc2nc3n(c(=O)c2c1)CCC3,C=CC[*:1],CHEMBL4217666
O=C(CNC[*:1])Nc1ccc2nc3n(c(=O)c2c1)CCC3,C=C[*:1],CHEMBL4212713
O=C(CNC[*:1])Nc1ccc2nc3n(c(=O)c2c1)CCC3,CC(C)=C[*:1],CHEMBL4207386
O=C(CNC[*:1])Nc1ccc2nc3n(c(=O)c2c1)CCC3,CCCCCCCCC[*:1],CHEMBL4208869
O=C(CNC[*:1])Nc1ccc2nc3n(c(=O)c2c1)CCC3,CCCCCCC[*:1],CHEMBL4203988
O=C(CNC[*:1])Nc1ccc2nc3n(c(=O)c2c1)CCC3,CCCCC[*:1],CHEMBL4217746
O=C(CNC[*:1])Nc1ccc2nc3n(c(=O)c2c1)CCC3,CCC[*:1],CHEMBL4208322
O=C(CNC[*:1])Nc1ccc2nc3n(c(=O)c2c1)CCC3,CC[*:1],CHEMBL4213147
O=C(CNC[*:1])Nc1ccc2nc3n(c(=O)c2c1)CCC3,C[*:1],CHEMBL4209420
O=C(CNC[*:1])Nc1ccc2nc3n(c(=O)c2c1)CCC3,Cc1ccccc1[*:1],CHEMBL4210517
O=C(CNC[*:1])Nc1ccc2nc3n(c(=O)c2c1)CCC3,N#Cc1ccccc1[*:1],CHEMBL4202749
O=C(CNC[*:1])Nc1ccc2nc3n(c(=O)c2c1)CCC3,c1ccc([*:1])cc1,CHEMBL4214932
O=C(CNC[*:1])Nc1ccc2nc3n(c(=O)c2c1)CCC3,Fc1cc(F)cc([*:1])c1,CHEMBL4207101
O=C(CNC[*:1])Nc1ccc2nc3n(c(=O)c2c1)CCC3,Fc1ccccc1[*:1],CHEMBL4205651
O=C(CNC[*:1])Nc1ccc2nc3n(c(=O)c2c1)CCC3,O=[N+]([O-])c1ccccc1[*:1],CHEMBL4218829
O=C(CNC[*:1])Nc1ccc2nc3n(c(=O)c2c1)CCC3,c1ccc(CC[*:1])cc1,CHEMBL4210020
C1Cc2nc3c([*:4])c([*:2])c([*:3])c([*:5])c3c(N[*:1])c2C([*:6])C1,C#CC[*:1].[*:2].[*:3].[*:4].[*:5].[*:6],CHEMBL4633540
C1Cc2nc3c([*:4])c([*:2])c([*:3])c([*:5])c3c(N[*:1])c2C([*:6])C1,C=CCNC(=S)N[*:1].[*:2].[*:3].[*:4].[*:5].[*:6],CHEMBL4556651
C1Cc2nc3c([*:4])c([*:2])c([*:3])c([*:5])c3c(N[*:1])c2C([*:6])C1,CO[*:2].[*:1].[*:3].[*:4].[*:5].[*:6],CHEMBL302842
C1Cc2nc3c([*:4])c([*:2])c([*:3])c([*:5])c3c(N[*:1])c2C([*:6])C1,C[*:2].[*:1].[*:3].[*:4].[*:5].[*:6],CHEMBL60119
C1Cc2nc3c([*:4])c([*:2])c([*:3])c([*:5])c3c(N[*:1])c2C([*:6])C1,F[*:2].[*:1].[*:3].[*:4].[*:5].[*:6],CHEMBL61533
C1Cc2nc3c([*:4])c([*:2])c([*:3])c([*:5])c3c(N[*:1])c2C([*:6])C1,O=[N+]([O-])[*:2].[*:1].[*:3].[*:4].[*:5].[*:6],CHEMBL61715
C1Cc2nc3c([*:4])c([*:2])c([*:3])c([*:5])c3c(N[*:1])c2C([*:6])C1,CO[*:5].[*:1].[*:2].[*:3].[*:4].[*:6],CHEMBL132365
C1Cc2nc3c([*:4])c([*:2])c([*:3])c([*:5])c3c(N[*:1])c2C([*:6])C1,Cl[*:5].[*:1].[*:2].[*:3].[*:4].[*:6],CHEMBL134057
C1Cc2nc3c([*:4])c([*:2])c([*:3])c([*:5])c3c(N[*:1])c2C([*:6])C1,F[*:5].[*:1].[*:2].[*:3].[*:4].[*:6],CHEMBL132030
C1Cc2nc3c([*:4])c([*:2])c([*:3])c([*:5])c3c(N[*:1])c2C([*:6])C1,C[*:3].[*:1].[*:2].[*:4].[*:5].[*:6],CHEMBL62085
C1Cc2nc3c([*:4])c([*:2])c([*:3])c([*:5])c3c(N[*:1])c2C([*:6])C1,Cl[*:3].[*:1].[*:2].[*:4].[*:5].[*:6],CHEMBL62084
C1Cc2nc3c([*:4])c([*:2])c([*:3])c([*:5])c3c(N[*:1])c2C([*:6])C1,O[*:3].[*:1].[*:2].[*:4].[*:5].[*:6],CHEMBL1161715
C1Cc2nc3c([*:4])c([*:2])c([*:3])c([*:5])c3c(N[*:1])c2C([*:6])C1,O=[N+]([O-])[*:3].[*:1].[*:2].[*:4].[*:5].[*:6],CHEMBL59977
C1Cc2nc3c([*:4])c([*:2])c([*:3])c([*:5])c3c(N[*:1])c2C([*:6])C1,N[*:3].[*:1].[*:2].[*:4].[*:5].[*:6],CHEMBL61486
C1Cc2nc3c([*:4])c([*:2])c([*:3])c([*:5])c3c(N[*:1])c2C([*:6])C1,Cl[*:4].[*:1].[*:2].[*:3].[*:5].[*:6],CHEMBL369661
C1Cc2nc3c([*:4])c([*:2])c([*:3])c([*:5])c3c(N[*:1])c2C([*:6])C1,O[*:6].[*:1].[*:2].[*:3].[*:4].[*:5],CHEMBL51934
C1Cc2nc3c([*:4])c([*:2])c([*:3])c([*:5])c3c(N[*:1])c2C([*:6])C1,C#CC[*:1].Cl[*:2].[*:3].[*:4].[*:5].[*:6],CHEMBL4632951
C1Cc2nc3c([*:4])c([*:2])c([*:3])c([*:5])c3c(N[*:1])c2C([*:6])C1,Cl[*:2].NCCC[*:1].[*:3].[*:4].[*:5].[*:6],CHEMBL191758
C1Cc2nc3c([*:4])c([*:2])c([*:3])c([*:5])c3c(N[*:1])c2C([*:6])C1,C=CCCC[*:1].CO[*:3].[*:2].[*:4].[*:5].[*:6],CHEMBL1917825
C1Cc2nc3c([*:4])c([*:2])c([*:3])c([*:5])c3c(N[*:1])c2C([*:6])C1,CCCCC[*:1].CO[*:3].[*:2].[*:4].[*:5].[*:6],CHEMBL1257886
C1Cc2nc3c([*:4])c([*:2])c([*:3])c([*:5])c3c(N[*:1])c2C([*:6])C1,CCC[*:1].CO[*:3].[*:2].[*:4].[*:5].[*:6],CHEMBL1257996
C1Cc2nc3c([*:4])c([*:2])c([*:3])c([*:5])c3c(N[*:1])c2C([*:6])C1,CO[*:2].CO[*:3].[*:1].[*:4].[*:5].[*:6],CHEMBL61929
C1Cc2nc3c([*:4])c([*:2])c([*:3])c([*:5])c3c(N[*:1])c2C([*:6])C1,Cl[*:2].Cl[*:3].[*:1].[*:4].[*:5].[*:6],CHEMBL61930
C(=NNc1c2c(nc3ccccc13)CCCC2)c1ccc(OCc2cn([*:1])nn2)cc1,c1ccc([*:1])cc1,CHEMBL4445026
C(=NNc1c2c(nc3ccccc13)CCCC2)c1ccc(OCc2cn([*:1])nn2)cc1,c1ccc(C[*:1])cc1,CHEMBL4466829
C(=NNc1c2c(nc3ccccc13)CCCC2)c1ccc(OCc2cn([*:1])nn2)cc1,COc1ccc([*:1])cc1,CHEMBL4553902
C(=NNc1c2c(nc3ccccc13)CCCC2)c1ccc(OCc2cn([*:1])nn2)cc1,Cc1ccc([*:1])cc1,CHEMBL4592037
C(=NNc1c2c(nc3ccccc13)CCCC2)c1ccc(OCc2cn([*:1])nn2)cc1,Clc1ccc([*:1])cc1,CHEMBL4443988
C(=NNc1c2c(nc3ccccc13)CCCC2)c1ccc(OCc2cn([*:1])nn2)cc1,NS(=O)(=O)c1ccc([*:1])cc1,CHEMBL4444030
C(=NNc1c2c(nc3ccccc13)CCCC2)c1ccc(OCc2cn([*:1])nn2)cc1,O=C(O)c1ccc([*:1])cc1,CHEMBL4557164
C(=NNc1c2c(nc3ccccc13)CCCC2)c1ccc(OCc2cn([*:1])nn2)cc1,O=[N+]([O-])c1ccc([*:1])cc1,CHEMBL4441059
C(=NNc1c2c(nc3ccccc13)CCCC2)c1ccc(OCc2cn([*:1])nn2)cc1,O=[N+]([O-])c1cccc([*:1])c1,CHEMBL4447258
C=C1c2c(c([*:3])c([*:1])c([*:2])c2[*:4])N=C2CCCCCN12,Cl[*:4].[*:1].[*:2].[*:3],CHEMBL1161716
C=C1c2c(c([*:3])c([*:1])c([*:2])c2[*:4])N=C2CCCCCN12,Cl[*:2].[*:1].[*:3].[*:4],CHEMBL1161718
C=C1c2c(c([*:3])c([*:1])c([*:2])c2[*:4])N=C2CCCCCN12,Cl[*:3].[*:1].[*:2].[*:4],CHEMBL1161720
C=C1c2c(c([*:3])c([*:1])c([*:2])c2[*:4])N=C2CCCCCN12,Cl[*:1].[*:2].[*:3].[*:4],CHEMBL1161717
N#Cc1c(NCCCCC2CCN(Cc3ccccc3)CC2)nc([*:1])c(C#N)c1[*:2],C#CCN[*:1].[*:2],CHEMBL4225157
N#Cc1c(NCCCCC2CCN(Cc3ccccc3)CC2)nc([*:1])c(C#N)c1[*:2],Cl[*:1].[*:2],CHEMBL2419688
N#Cc1c(NCCCCC2CCN(Cc3ccccc3)CC2)nc([*:1])c(C#N)c1[*:2],N[*:1].[*:2],CHEMBL2088786
N#Cc1c(NCCCCC2CCN(Cc3ccccc3)CC2)nc([*:1])c(C#N)c1[*:2],Cl[*:1].c1ccc([*:2])cc1,CHEMBL2419684
N#Cc1c(NCCCCC2CCN(Cc3ccccc3)CC2)nc([*:1])c(C#N)c1[*:2],N[*:1].c1ccc([*:2])cc1,CHEMBL2088782
C=CC(=O)N1CC(=Cc2ccc([*:1])cc2[*:3])C(=O)C2(C1)C(c1ccc([*:2])cc1[*:4])CN(C)C21C(=O)Nc2ccccc21,[*:1].[*:2].[*:3].[*:4],CHEMBL3115039
C=CC(=O)N1CC(=Cc2ccc([*:1])cc2[*:3])C(=O)C2(C1)C(c1ccc([*:2])cc1[*:4])CN(C)C21C(=O)Nc2ccccc21,C[*:2].C[*:1].[*:3].[*:4],CHEMBL3115046
C=CC(=O)N1CC(=Cc2ccc([*:1])cc2[*:3])C(=O)C2(C1)C(c1ccc([*:2])cc1[*:4])CN(C)C21C(=O)Nc2ccccc21,Cl[*:1].Cl[*:2].[*:3].[*:4],CHEMBL3115047
C=CC(=O)N1CC(=Cc2ccc([*:1])cc2[*:3])C(=O)C2(C1)C(c1ccc([*:2])cc1[*:4])CN(C)C21C(=O)Nc2ccccc21,F[*:1].F[*:2].[*:3].[*:4],CHEMBL3115048
C=CC(=O)N1CC(=Cc2ccc([*:1])cc2[*:3])C(=O)C2(C1)C(c1ccc([*:2])cc1[*:4])CN(C)C21C(=O)Nc2ccccc21,C[*:3].C[*:4].[*:1].[*:2],CHEMBL3115040
C=CC(=O)N1CC(=Cc2ccc([*:1])cc2[*:3])C(=O)C2(C1)C(c1ccc([*:2])cc1[*:4])CN(C)C21C(=O)Nc2ccccc21,Cl[*:4].Cl[*:3].[*:1].[*:2],CHEMBL3115042
C=CC(=O)N1CC(=Cc2ccc([*:1])cc2[*:3])C(=O)C2(C1)C(c1ccc([*:2])cc1[*:4])CN(C)C21C(=O)Nc2ccccc21,F[*:4].F[*:3].[*:1].[*:2],CHEMBL3115043
S=C(NNc1c2c(nc3ccccc13)CCCC2)N[*:1],COc1ccc([*:1])cc1,CHEMBL4525409
S=C(NNc1c2c(nc3ccccc13)CCCC2)N[*:1],c1ccc(C[*:1])cc1,CHEMBL4458648
S=C(NNc1c2c(nc3ccccc13)CCCC2)N[*:1],Brc1ccc([*:1])cc1,CHEMBL4435178
S=C(NNc1c2c(nc3ccccc13)CCCC2)N[*:1],c1ccc([*:1])cc1,CHEMBL4580216
S=C(NNc1c2c(nc3ccccc13)CCCC2)N[*:1],Clc1ccc([*:1])cc1,CHEMBL4435058
CC=C1C2C=C(C)CC1(N=Cc1cc([*:2])c([*:1])c([*:3])c1[*:4])c1ccc(=O)[nH]c1C2,C=CCO[*:1].[*:2].[*:3].[*:4],CHEMBL606538
CC=C1C2C=C(C)CC1(N=Cc1cc([*:2])c([*:1])c([*:3])c1[*:4])c1ccc(=O)[nH]c1C2,N#C[*:1].[*:2].[*:3].[*:4],CHEMBL596236
CC=C1C2C=C(C)CC1(N=Cc1cc([*:2])c([*:1])c([*:3])c1[*:4])c1ccc(=O)[nH]c1C2,CN(C)[*:1].[*:2].[*:3].[*:4],CHEMBL595115
CC=C1C2C=C(C)CC1(N=Cc1cc([*:2])c([*:1])c([*:3])c1[*:4])c1ccc(=O)[nH]c1C2,CO[*:1].[*:2].[*:3].[*:4],CHEMBL594870
CC=C1C2C=C(C)CC1(N=Cc1cc([*:2])c([*:1])c([*:3])c1[*:4])c1ccc(=O)[nH]c1C2,O=S(=O)(O)O[*:4].[*:1].[*:2].[*:3],CHEMBL596457
CC=C1C2C=C(C)CC1(N=Cc1cc([*:2])c([*:1])c([*:3])c1[*:4])c1ccc(=O)[nH]c1C2,CO[*:2].CO[*:3].[*:1].[*:4],CHEMBL606348
CC=C1C2C=C(C)CC1(N=Cc1cc([*:2])c([*:1])c([*:3])c1[*:4])c1ccc(=O)[nH]c1C2,CO[*:3].O[*:1].[*:2].[*:4],CHEMBL604478
CC=C1C2C=C(C)CC1(N=Cc1cc([*:2])c([*:1])c([*:3])c1[*:4])c1ccc(=O)[nH]c1C2,CCO[*:3].O[*:1].[*:2].[*:4],CHEMBL605303
CC=C1C2C=C(C)CC1(N=Cc1cc([*:2])c([*:1])c([*:3])c1[*:4])c1ccc(=O)[nH]c1C2,CO[*:1].CO[*:4].[*:2].[*:3],CHEMBL593933
c1ccc(CN2CCC(Nc3nccc(NCc4ccc([*:1])c([*:2])c4[*:3])n3)CC2)cc1,Br[*:1].[*:2].[*:3],CHEMBL2047226
c1ccc(CN2CCC(Nc3nccc(NCc4ccc([*:1])c([*:2])c4[*:3])n3)CC2)cc1,CO[*:1].[*:2].[*:3],CHEMBL2047229
c1ccc(CN2CCC(Nc3nccc(NCc4ccc([*:1])c([*:2])c4[*:3])n3)CC2)cc1,Cl[*:1].[*:2].[*:3],CHEMBL2047225
c1ccc(CN2CCC(Nc3nccc(NCc4ccc([*:1])c([*:2])c4[*:3])n3)CC2)cc1,F[*:1].[*:2].[*:3],CHEMBL2047227
c1ccc(CN2CCC(Nc3nccc(NCc4ccc([*:1])c([*:2])c4[*:3])n3)CC2)cc1,Cl[*:2].[*:1].[*:3],CHEMBL2047224
c1ccc(CN2CCC(Nc3nccc(NCc4ccc([*:1])c([*:2])c4[*:3])n3)CC2)cc1,Cl[*:3].[*:1].[*:2],CHEMBL2047223
c1ccc(CN2CCC(Nc3nccc(NCc4ccc([*:1])c([*:2])c4[*:3])n3)CC2)cc1,CO[*:2].CO[*:1].[*:3],CHEMBL2047230
CC12CC[N+](C[*:1])([*:5])C1N(C[*:2])c1ccc(OC(=O)N([*:3])[*:4])cc12,[*:1].[*:2].[*:3].CC(C)c1ccc([*:4])cc1.[*:5],CHEMBL129837_CHEMBL417915
CC12CC[N+](C[*:1])([*:5])C1N(C[*:2])c1ccc(OC(=O)N([*:3])[*:4])cc12,[*:1].[*:2].[*:3].CC(C)c1ccccc1[*:4].[*:5],CHEMBL130270
CC12CC[N+](C[*:1])([*:5])C1N(C[*:2])c1ccc(OC(=O)N([*:3])[*:4])cc12,[*:1].[*:2].[*:3].CCCCCCCC[*:4].[*:5],CHEMBL74107
CC12CC[N+](C[*:1])([*:5])C1N(C[*:2])c1ccc(OC(=O)N([*:3])[*:4])cc12,[*:1].[*:2].[*:3].CC[*:4].[*:5],CHEMBL205340_CHEMBL361409
CC12CC[N+](C[*:1])([*:5])C1N(C[*:2])c1ccc(OC(=O)N([*:3])[*:4])cc12,[*:1].[*:2].[*:3].CCc1ccccc1[*:4].[*:5],CHEMBL340391
CC12CC[N+](C[*:1])([*:5])C1N(C[*:2])c1ccc(OC(=O)N([*:3])[*:4])cc12,[*:1].[*:2].[*:3].C(CN1CCOCC1)C[*:4].[*:5],CHEMBL65667
CC12CC[N+](C[*:1])([*:5])C1N(C[*:2])c1ccc(OC(=O)N([*:3])[*:4])cc12,[*:1].[*:2].[*:3].c1ccc([*:4])cc1.[*:5],CHEMBL54727_CHEMBL74926_CHEMBL75919
CC12CC[N+](C[*:1])([*:5])C1N(C[*:2])c1ccc(OC(=O)N([*:3])[*:4])cc12,[*:1].[*:2].[*:3].COc1ccc([*:4])cc1.[*:5],CHEMBL74950
CC12CC[N+](C[*:1])([*:5])C1N(C[*:2])c1ccc(OC(=O)N([*:3])[*:4])cc12,[*:1].[*:2].[*:3].Cc1cc(C)cc([*:4])c1.[*:5],CHEMBL131210
CC12CC[N+](C[*:1])([*:5])C1N(C[*:2])c1ccc(OC(=O)N([*:3])[*:4])cc12,[*:1].[*:2].[*:3].Cc1ccc(C)c([*:4])c1.[*:5],CHEMBL337675
CC12CC[N+](C[*:1])([*:5])C1N(C[*:2])c1ccc(OC(=O)N([*:3])[*:4])cc12,C=C[*:1].[*:2].[*:3].C[*:4].[*:5],CHEMBL307721_CHEMBL74620
CC12CC[N+](C[*:1])([*:5])C1N(C[*:2])c1ccc(OC(=O)N([*:3])[*:4])cc12,c1ccc([*:1])cc1.[*:2].[*:3].C[*:4].[*:5],CHEMBL74257_CHEMBL76241
CC12CC[N+](C[*:1])([*:5])C1N(C[*:2])c1ccc(OC(=O)N([*:3])[*:4])cc12,c1ccc(C[*:1])cc1.[*:2].[*:3].C[*:4].[*:5],CHEMBL306057_CHEMBL75729
CC12CC[N+](C[*:1])([*:5])C1N(C[*:2])c1ccc(OC(=O)N([*:3])[*:4])cc12,[*:1].[*:2].c1ccc([*:3])cc1.C[*:4].[*:5],CHEMBL131825
CC12CC[N+](C[*:1])([*:5])C1N(C[*:2])c1ccc(OC(=O)N([*:3])[*:4])cc12,[*:1].[*:2].C[*:3].C[*:4].[*:5],CHEMBL308043
CC12CC[N+](C[*:1])([*:5])C1N(C[*:2])c1ccc(OC(=O)N([*:3])[*:4])cc12,[*:1].[*:2].[*:3].CCc1ccccc1[*:4].[O-][*:5],CHEMBL519475_CHEMBL539624
CC12CC[N+](C[*:1])([*:5])C1N(C[*:2])c1ccc(OC(=O)N([*:3])[*:4])cc12,[*:1].[*:2].[*:3].c1ccc([*:4])cc1.C[*:5],CHEMBL1173605
CC12CC[N+](C[*:1])([*:5])C1N(C[*:2])c1ccc(OC(=O)N([*:3])[*:4])cc12,[*:1].[*:2].[*:3].C[*:4].C[*:5],CHEMBL1173604
CC12CC[N+](C[*:1])([*:5])C1N(C[*:2])c1ccc(OC(=O)N([*:3])[*:4])cc12,[*:1].[*:2].[*:3].Cc1ccccc1[*:4].C[*:5],CHEMBL1172913
CC12CC[N+](C[*:1])([*:5])C1N(C[*:2])c1ccc(OC(=O)N([*:3])[*:4])cc12,[*:1].c1ccc([*:2])cc1.[*:3].C[*:4].[*:5],CHEMBL1243076_CHEMBL317162_CHEMBL80221
